"QuizTitle","Category","QuestionText","AnswerText","IsCorrect"
"Basic Security","Security","A company is using a legacy FTP server to transfer financial data to a third party. The legacy system does not support SFTP, so a compensating control is needed to protect the sensitive, financial data in transit. Which of the following would be the most appropriate for the company to use?","Full disk encryption","FALSE"
"Basic Security","Security","An alert references attacks associated with a zero-day exploit. An analyst places a bastion host in the network to reduce the risk of the exploit. Which of the following types of controls is the analyst implementing?","Compensating","TRUE"
"Basic Security","Security","An alert references attacks associated with a zero-day exploit. An analyst places a bastion host in the network to reduce the risk of the exploit. Which of the following types of controls is the analyst implementing?","Detective","FALSE"
"Basic Security","Security","An alert references attacks associated with a zero-day exploit. An analyst places a bastion host in the network to reduce the risk of the exploit. Which of the following types of controls is the analyst implementing?","Operational","FALSE"
"Basic Security","Security","An alert references attacks associated with a zero-day exploit. An analyst places a bastion host in the network to reduce the risk of the exploit. Which of the following types of controls is the analyst implementing?","Physical","FALSE"
"Basic Security","Security","A security administrator is implementing encryption on all hard drives in an organization. Which of the following security concepts is the administrator applying?","Integrity","FALSE"
"Basic Security","Security","A security administrator is implementing encryption on all hard drives in an organization. Which of the following security concepts is the administrator applying?","Authentication","FALSE"
"Basic Security","Security","A security administrator is implementing encryption on all hard drives in an organization. Which of the following security concepts is the administrator applying?","Zero Trust","FALSE"
"Basic Security","Security","A security administrator is implementing encryption on all hard drives in an organization. Which of the following security concepts is the administrator applying?","Confidentiality","TRUE"
"Basic Security","Security","Which of the following is an example of a data protection strategy that uses tokenization?","Encrypting databases containing sensitive data","FALSE"
"Basic Security","Security","Which of the following is an example of a data protection strategy that uses tokenization?","Replacing sensitive data with surrogate values","TRUE"
"Basic Security","Security","Which of the following is an example of a data protection strategy that uses tokenization?","Removing sensitive data from production systems","FALSE"
"Basic Security","Security","Which of the following is an example of a data protection strategy that uses tokenization?","Hashing sensitive data in critical systems","FALSE"
"Basic Security","Security","Which of the following is a type of vulnerability that refers to the unauthorized installation of applications on a device through means other than the official application store?","Cross-site scripting","FALSE"
"Basic Security","Security","Which of the following is a type of vulnerability that refers to the unauthorized installation of applications on a device through means other than the official application store?","Buffer overflow","FALSE"
"Basic Security","Security","Which of the following is a type of vulnerability that refers to the unauthorized installation of applications on a device through means other than the official application store?","Jailbreaking","FALSE"
"Basic Security","Security","Which of the following is a type of vulnerability that refers to the unauthorized installation of applications on a device through means other than the official application store?","Side loading","TRUE"
"Basic Security","Security","Which of the following cryptographic solutions is used to hide the fact that communication is occurring?","Steganography","TRUE"
"Basic Security","Security","Which of the following cryptographic solutions is used to hide the fact that communication is occurring?","Data masking","FALSE"
"Basic Security","Security","Which of the following cryptographic solutions is used to hide the fact that communication is occurring?","Tokenization","FALSE"
"Basic Security","Security","Which of the following cryptographic solutions is used to hide the fact that communication is occurring?","Private key","FALSE"
"Basic Security","Security","Which of the following steps in the risk management process involves establishing the scope and potential risks involved with a project?","Risk assessment","FALSE"
"Basic Security","Security","Which of the following steps in the risk management process involves establishing the scope and potential risks involved with a project?","Risk identification","TRUE"
"Basic Security","Security","Which of the following steps in the risk management process involves establishing the scope and potential risks involved with a project?","Risk treatment","FALSE"
"Basic Security","Security","Which of the following steps in the risk management process involves establishing the scope and potential risks involved with a project?","Risk monitoring and review","FALSE"
"Basic Security","Security","A growing organization, which hosts an externally accessible application, adds multiple virtual servers to improve application performance and decrease the resource usage on individual servers. Which of the following solutions is the organization most likely to employ to further increase performance and availability?","Load balancer","TRUE"
"Basic Security","Security","A growing organization, which hosts an externally accessible application, adds multiple virtual servers to improve application performance and decrease the resource usage on individual servers. Which of the following solutions is the organization most likely to employ to further increase performance and availability?","Jump server","FALSE"
"Basic Security","Security","A growing organization, which hosts an externally accessible application, adds multiple virtual servers to improve application performance and decrease the resource usage on individual servers. Which of the following solutions is the organization most likely to employ to further increase performance and availability?","Proxy server","FALSE"
"Basic Security","Security","A growing organization, which hosts an externally accessible application, adds multiple virtual servers to improve application performance and decrease the resource usage on individual servers. Which of the following solutions is the organization most likely to employ to further increase performance and availability?","SD-WAN","FALSE"
"Basic Security","Security","A CVE in a key back-end component of an application has been disclosed. The systems administrator is identifying all of the systems in the environment that are susceptible to this risk. Which of the following should the systems administrator perform?","Packet capture","FALSE"
"Basic Security","Security","A CVE in a key back-end component of an application has been disclosed. The systems administrator is identifying all of the systems in the environment that are susceptible to this risk. Which of the following should the systems administrator perform?","Vulnerability scan","TRUE"
"Basic Security","Security","A CVE in a key back-end component of an application has been disclosed. The systems administrator is identifying all of the systems in the environment that are susceptible to this risk. Which of the following should the systems administrator perform?","Metadata analysis","FALSE"
"Basic Security","Security","A CVE in a key back-end component of an application has been disclosed. The systems administrator is identifying all of the systems in the environment that are susceptible to this risk. Which of the following should the systems administrator perform?","Automated reporting","FALSE"
"Basic Security","Security","A company is considering an expansion of access controls for an application that contractors and internal employees use to reduce costs. Which of the following risk elements should the implementation team understand before granting access to the application?","Threshold","FALSE"
"Basic Security","Security","A company is considering an expansion of access controls for an application that contractors and internal employees use to reduce costs. Which of the following risk elements should the implementation team understand before granting access to the application?","Appetite","TRUE"
"Basic Security","Security","A company is considering an expansion of access controls for an application that contractors and internal employees use to reduce costs. Which of the following risk elements should the implementation team understand before granting access to the application?","Avoidance","FALSE"
"Basic Security","Security","A company is considering an expansion of access controls for an application that contractors and internal employees use to reduce costs. Which of the following risk elements should the implementation team understand before granting access to the application?","Register","FALSE"
"Basic Security","Security","An organization has a new regulatory requirement to implement corrective controls on a financial system. Which of the following is the most likely reason for the new requirement?","To defend against insider threats altering banking details","FALSE"
"Basic Security","Security","An organization has a new regulatory requirement to implement corrective controls on a financial system. Which of the following is the most likely reason for the new requirement?","To ensure that errors are not passed to other systems","TRUE"
"Basic Security","Security","An organization has a new regulatory requirement to implement corrective controls on a financial system. Which of the following is the most likely reason for the new requirement?","To allow for business insurance to be purchased","FALSE"
"Basic Security","Security","An organization has a new regulatory requirement to implement corrective controls on a financial system. Which of the following is the most likely reason for the new requirement?","To prevent unauthorized changes to financial data","FALSE"
"Basic Security","Security","Which of the following describes the difference between encryption and hashing?","Encryption protects data in transit, while hashing protects data at rest.","FALSE"
"Basic Security","Security","Which of the following describes the difference between encryption and hashing?","Encryption replaces cleartext with ciphertext, while hashing calculates a checksum.","TRUE"
"Basic Security","Security","Which of the following describes the difference between encryption and hashing?","Encryption ensures data integrity, while hashing ensures data confidentiality.","FALSE"
"Basic Security","Security","Which of the following describes the difference between encryption and hashing?","Encryption uses a public-key exchange, while hashing uses a private key.","FALSE"
"Basic Security","Security","A security report shows that during a two-week test period, 80% of employees unwittingly disclosed their SSO credentials when accessing an external website. The organization purposely created the website to simulate a cost-free password complexity test. Which of the following would best help reduce the number of visits to similar websites in the future?","Block all outbound traffic from the intranet.","FALSE"
"Basic Security","Security","A security report shows that during a two-week test period, 80% of employees unwittingly disclosed their SSO credentials when accessing an external website. The organization purposely created the website to simulate a cost-free password complexity test. Which of the following would best help reduce the number of visits to similar websites in the future?","Introduce a campaign to recognize phishing attempts.","TRUE"
"Basic Security","Security","A security report shows that during a two-week test period, 80% of employees unwittingly disclosed their SSO credentials when accessing an external website. The organization purposely created the website to simulate a cost-free password complexity test. Which of the following would best help reduce the number of visits to similar websites in the future?","Restrict internet access for the employees who disclosed credentials.","FALSE"
"Basic Security","Security","A security report shows that during a two-week test period, 80% of employees unwittingly disclosed their SSO credentials when accessing an external website. The organization purposely created the website to simulate a cost-free password complexity test. Which of the following would best help reduce the number of visits to similar websites in the future?","Implement a deny list of websites.","FALSE"
"Basic Security","Security","An organization is developing a security program that conveys the responsibilities associated with the general operation of systems and software within the organization. Which of the following documents would most likely communicate these expectations?","Business continuity plan","FALSE"
"Basic Security","Security","An organization is developing a security program that conveys the responsibilities associated with the general operation of systems and software within the organization. Which of the following documents would most likely communicate these expectations?","Change management procedure","FALSE"
"Basic Security","Security","An organization is developing a security program that conveys the responsibilities associated with the general operation of systems and software within the organization. Which of the following documents would most likely communicate these expectations?","Acceptable use policy","TRUE"
"Basic Security","Security","An organization is developing a security program that conveys the responsibilities associated with the general operation of systems and software within the organization. Which of the following documents would most likely communicate these expectations?","Software development life cycle policy","FALSE"
"Basic Security","Security","A certificate authority needs to post information about expired certificates. Which of the following would accomplish this task?","TPM","FALSE"
"Basic Security","Security","A certificate authority needs to post information about expired certificates. Which of the following would accomplish this task?","CRL","TRUE"
"Basic Security","Security","A certificate authority needs to post information about expired certificates. Which of the following would accomplish this task?","PKI","FALSE"
"Basic Security","Security","A certificate authority needs to post information about expired certificates. Which of the following would accomplish this task?","CSR","FALSE"
"Basic Security","Security","An administrator must replace an expired SSL certificate. Which of the following does the administrator need to create the new SSL certificate?","CSR","TRUE"
"Basic Security","Security","An administrator must replace an expired SSL certificate. Which of the following does the administrator need to create the new SSL certificate?","OCSP","FALSE"
"Basic Security","Security","An administrator must replace an expired SSL certificate. Which of the following does the administrator need to create the new SSL certificate?","Key","FALSE"
"Basic Security","Security","An administrator must replace an expired SSL certificate. Which of the following does the administrator need to create the new SSL certificate?","CRL","FALSE"
"Basic Security","Security","A company is aware of a given security risk related to a specific market segment. The business chooses not to accept responsibility and target their services to a different market segment. Which of the following describes this risk management strategy?","Exemption","FALSE"
"Basic Security","Security","A company is aware of a given security risk related to a specific market segment. The business chooses not to accept responsibility and target their services to a different market segment. Which of the following describes this risk management strategy?","Exception","FALSE"
"Basic Security","Security","A company is aware of a given security risk related to a specific market segment. The business chooses not to accept responsibility and target their services to a different market segment. Which of the following describes this risk management strategy?","Avoid","TRUE"
"Basic Security","Security","A company is aware of a given security risk related to a specific market segment. The business chooses not to accept responsibility and target their services to a different market segment. Which of the following describes this risk management strategy?","Transfer","FALSE"
"Basic Security","Security","Which of the following is an example of a treatment strategy for a continuous risk?","Email gateway to block phishing attempts","TRUE"
"Basic Security","Security","Which of the following is an example of a treatment strategy for a continuous risk?","Background checks for new employees","FALSE"
"Basic Security","Security","Which of the following is an example of a treatment strategy for a continuous risk?","Dual control requirements for wire transfers","FALSE"
"Basic Security","Security","Which of the following is an example of a treatment strategy for a continuous risk?","Branch protection as part of the CI/CD pipeline","FALSE"
"Basic Security","Security","A contractor is required to visually inspect the motherboards of all new servers that are purchased to determine whether the servers were tampered with. Which of the following risks is the contractor attempting to mitigate?","Embedded rootkit","FALSE"
"Basic Security","Security","A contractor is required to visually inspect the motherboards of all new servers that are purchased to determine whether the servers were tampered with. Which of the following risks is the contractor attempting to mitigate?","Supply chain","TRUE"
"Basic Security","Security","A contractor is required to visually inspect the motherboards of all new servers that are purchased to determine whether the servers were tampered with. Which of the following risks is the contractor attempting to mitigate?","Firmware failure","FALSE"
"Basic Security","Security","A contractor is required to visually inspect the motherboards of all new servers that are purchased to determine whether the servers were tampered with. Which of the following risks is the contractor attempting to mitigate?","RFID keylogger","FALSE"
"Basic Security","Security","A new corporate policy requires all staff to use multifactor authentication to access company resources. Which of the following can be utilized to set up this form of identity and access management? (Choose two.)","Authentication tokens","TRUE"
"Basic Security","Security","A new corporate policy requires all staff to use multifactor authentication to access company resources. Which of the following can be utilized to set up this form of identity and access management? (Choose two.)","Least privilege","FALSE"
"Basic Security","Security","A new corporate policy requires all staff to use multifactor authentication to access company resources. Which of the following can be utilized to set up this form of identity and access management? (Choose two.)","Biometrics","TRUE"
"Basic Security","Security","A new corporate policy requires all staff to use multifactor authentication to access company resources. Which of the following can be utilized to set up this form of identity and access management? (Choose two.)","LDAP","FALSE"
"Basic Security","Security","A new corporate policy requires all staff to use multifactor authentication to access company resources. Which of the following can be utilized to set up this form of identity and access management? (Choose two.)","Password vaulting","FALSE"
"Basic Security","Security","A new corporate policy requires all staff to use multifactor authentication to access company resources. Which of the following can be utilized to set up this form of identity and access management? (Choose two.)","SAML","FALSE"
"Basic Security","Security","A systems administrator needs to encrypt all data on employee laptops. Which of the following encryption levels should be implemented?","Volume","FALSE"
"Basic Security","Security","A systems administrator needs to encrypt all data on employee laptops. Which of the following encryption levels should be implemented?","Partition","FALSE"
"Basic Security","Security","A systems administrator needs to encrypt all data on employee laptops. Which of the following encryption levels should be implemented?","Full disk","TRUE"
"Basic Security","Security","A systems administrator needs to encrypt all data on employee laptops. Which of the following encryption levels should be implemented?","File","FALSE"
"Basic Security","Security","A company is changing its mobile device policy. The company has the following requirements: Company-owned devices Ability to harden the devices Reduced security risk Compatibility with company resources Which of the following would best meet these requirements?","BYOD","FALSE"
"Basic Security","Security","A company is changing its mobile device policy. The company has the following requirements: Company-owned devices Ability to harden the devices Reduced security risk Compatibility with company resources Which of the following would best meet these requirements?","CYOD","FALSE"
"Basic Security","Security","A company is changing its mobile device policy. The company has the following requirements: Company-owned devices Ability to harden the devices Reduced security risk Compatibility with company resources Which of the following would best meet these requirements?","COPE","FALSE"
"Basic Security","Security","A company is changing its mobile device policy. The company has the following requirements: Company-owned devices Ability to harden the devices Reduced security risk Compatibility with company resources Which of the following would best meet these requirements?","COBO","TRUE"
"Basic Security","Security","Which of the following can be used to mitigate attacks from high-risk regions?","Obfuscation","FALSE"
"Basic Security","Security","Which of the following can be used to mitigate attacks from high-risk regions?","Data sovereignty","FALSE"
"Basic Security","Security","Which of the following can be used to mitigate attacks from high-risk regions?","IP geolocation","TRUE"
"Basic Security","Security","Which of the following can be used to mitigate attacks from high-risk regions?","Encryption","FALSE"
"Basic Security","Security","Which of the following analysis methods allows an organization to measure the exposure factor associated with organizational assets?","Heuristic","FALSE"
"Basic Security","Security","Which of the following analysis methods allows an organization to measure the exposure factor associated with organizational assets?","Quantitative","TRUE"
"Basic Security","Security","Which of the following analysis methods allows an organization to measure the exposure factor associated with organizational assets?","User-driven","FALSE"
"Basic Security","Security","Which of the following analysis methods allows an organization to measure the exposure factor associated with organizational assets?","Trend-based","FALSE"
"Basic Security","Security","Which of the following analysis methods allows an organization to measure the exposure factor associated with organizational assets?","Heuristic","FALSE"
"Basic Security","Security","Which of the following analysis methods allows an organization to measure the exposure factor associated with organizational assets?","Quantitative","TRUE"
"Basic Security","Security","Which of the following analysis methods allows an organization to measure the exposure factor associated with organizational assets?","User-driven","FALSE"
"Basic Security","Security","Which of the following analysis methods allows an organization to measure the exposure factor associated with organizational assets?","Trend-based","FALSE"
"Basic Security","Security","Which of the following solutions would most likely be used in the financial industry to mask sensitive data?","Tokenization","TRUE"
"Basic Security","Security","Which of the following solutions would most likely be used in the financial industry to mask sensitive data?","Hashing","FALSE"
"Basic Security","Security","Which of the following solutions would most likely be used in the financial industry to mask sensitive data?","Salting","FALSE"
"Basic Security","Security","Which of the following solutions would most likely be used in the financial industry to mask sensitive data?","Steganography","FALSE"
"Basic Security","Security","An unexpected and out-of-character email message from a Chief Executive Officer's corporate account asked an employee to provide financial information and to change the recipient's contact number. Which of the following attack vectors is most likely being used?","Business email compromise","TRUE"
"Basic Security","Security","An unexpected and out-of-character email message from a Chief Executive Officer's corporate account asked an employee to provide financial information and to change the recipient's contact number. Which of the following attack vectors is most likely being used?","Phishing","FALSE"
"Basic Security","Security","An unexpected and out-of-character email message from a Chief Executive Officer's corporate account asked an employee to provide financial information and to change the recipient's contact number. Which of the following attack vectors is most likely being used?","Brand impersonation","FALSE"
"Basic Security","Security","An unexpected and out-of-character email message from a Chief Executive Officer's corporate account asked an employee to provide financial information and to change the recipient's contact number. Which of the following attack vectors is most likely being used?","Pretexting","FALSE"
