"QuizTitle","Category","QuestionImgKey","QuestionText","AnswerText","IsCorrect","ImageFiles"
"Basic Networking","Networking","N10-009_Q105","A user notifies a network administrator about losing access to a remote file server. The network administrator is able to ping the server and verifies the current firewall rules do not block access to the network fileshare. Which of the following tools would help identify which ports are open on the remote file server?","Tracert","FALSE",""
"Basic Networking","Networking","N10-009_Q105","A user notifies a network administrator about losing access to a remote file server. The network administrator is able to ping the server and verifies the current firewall rules do not block access to the network fileshare. Which of the following tools would help identify which ports are open on the remote file server?","nslookup","FALSE",""
"Basic Networking","Networking","N10-009_Q106","A technician is planning an equipment installation into a rack in a data center that practices hot aisle/cold aisle ventilation. Which of the following directions should the equipment exhaust face when installed in the rack?","Sides","FALSE",""
"Basic Networking","Networking","N10-009_Q106","A technician is planning an equipment installation into a rack in a data center that practices hot aisle/cold aisle ventilation. Which of the following directions should the equipment exhaust face when installed in the rack?","Top","FALSE",""
"Basic Networking","Networking","N10-009_Q106","A technician is planning an equipment installation into a rack in a data center that practices hot aisle/cold aisle ventilation. Which of the following directions should the equipment exhaust face when installed in the rack?","Front","FALSE",""
"Basic Networking","Networking","N10-009_Q106","A technician is planning an equipment installation into a rack in a data center that practices hot aisle/cold aisle ventilation. Which of the following directions should the equipment exhaust face when installed in the rack?","Rear","TRUE",""
"Basic Networking","Networking","N10-009_Q107","Which of the following technologies are X.509 certificates most commonly associated with?","PKI","TRUE",""
"Basic Networking","Networking","N10-009_Q107","Which of the following technologies are X.509 certificates most commonly associated with?","VLAN tagging","FALSE",""
"Basic Networking","Networking","N10-009_Q107","Which of the following technologies are X.509 certificates most commonly associated with?","LDAP","FALSE",""
"Basic Networking","Networking","N10-009_Q107","Which of the following technologies are X.509 certificates most commonly associated with?","MFA","FALSE",""
"Basic Networking","Networking","N10-009_Q108","A company is hosting a secure that requires all connections to the server to be encrypted. A junior administrator needs to harded the web server. The following ports on the web server. The following ports on the web server are open: Which of the following ports should be disabled?","22","FALSE",""
"Basic Networking","Networking","N10-009_Q108","A company is hosting a secure that requires all connections to the server to be encrypted. A junior administrator needs to harded the web server. The following ports on the web server. The following ports on the web server are open: Which of the following ports should be disabled?","80","TRUE",""
"Basic Networking","Networking","N10-009_Q108","A company is hosting a secure that requires all connections to the server to be encrypted. A junior administrator needs to harded the web server. The following ports on the web server. The following ports on the web server are open: Which of the following ports should be disabled?","443","FALSE",""
"Basic Networking","Networking","N10-009_Q108","A company is hosting a secure that requires all connections to the server to be encrypted. A junior administrator needs to harded the web server. The following ports on the web server. The following ports on the web server are open: Which of the following ports should be disabled?","587","FALSE",""
"Basic Networking","Networking","N10-009_Q109","A network administrator is planning to implement device monitoring to enhance network visibility. The security that the solution provides authentication and encryption. Which of the following meets these requirements?","SIEM","FALSE",""
"Basic Networking","Networking","N10-009_Q109","A network administrator is planning to implement device monitoring to enhance network visibility. The security that the solution provides authentication and encryption. Which of the following meets these requirements?","Syslog","FALSE",""
"Basic Networking","Networking","N10-009_Q109","A network administrator is planning to implement device monitoring to enhance network visibility. The security that the solution provides authentication and encryption. Which of the following meets these requirements?","NetFlow","FALSE",""
"Basic Networking","Networking","N10-009_Q109","A network administrator is planning to implement device monitoring to enhance network visibility. The security that the solution provides authentication and encryption. Which of the following meets these requirements?","SNMPv3","TRUE",""
"Basic Networking","Networking","N10-009_Q110","A network administrator needs to change where the outside DNS records are hosted. Which of the following records should the administrator change the registrar to accomplish this task?","NS","TRUE",""
"Basic Networking","Networking","N10-009_Q110","A network administrator needs to change where the outside DNS records are hosted. Which of the following records should the administrator change the registrar to accomplish this task?","SOA","FALSE",""
"Basic Networking","Networking","N10-009_Q110","A network administrator needs to change where the outside DNS records are hosted. Which of the following records should the administrator change the registrar to accomplish this task?","PTR","FALSE",""
"Basic Networking","Networking","N10-009_Q110","A network administrator needs to change where the outside DNS records are hosted. Which of the following records should the administrator change the registrar to accomplish this task?","CNAME","FALSE",""
"Basic Networking","Networking","N10-009_Q111","Which of the following ports is used for secure email?","25","FALSE",""
"Basic Networking","Networking","N10-009_Q111","Which of the following ports is used for secure email?","110","FALSE",""
"Basic Networking","Networking","N10-009_Q111","Which of the following ports is used for secure email?","143","FALSE",""
"Basic Networking","Networking","N10-009_Q111","Which of the following ports is used for secure email?","587","TRUE",""
"Basic Networking","Networking","N10-009_Q112","A company is implementing a wireless solution in a high-density environment. Which of the following 802.11 standards is used when a company is concerned about device saturation and coverage?","802.11ac","FALSE",""
"Basic Networking","Networking","N10-009_Q112","A company is implementing a wireless solution in a high-density environment. Which of the following 802.11 standards is used when a company is concerned about device saturation and coverage?","802.11ax","TRUE",""
"Basic Networking","Networking","N10-009_Q112","A company is implementing a wireless solution in a high-density environment. Which of the following 802.11 standards is used when a company is concerned about device saturation and coverage?","802.11g","FALSE",""
"Basic Networking","Networking","N10-009_Q112","A company is implementing a wireless solution in a high-density environment. Which of the following 802.11 standards is used when a company is concerned about device saturation and coverage?","802.11n","FALSE",""
"Basic Networking","Networking","N10-009_Q113","Which of the following appliances provides users with an extended footprint that allows connections from multiple devices within a designated WLAN?","Router","FALSE",""
"Basic Networking","Networking","N10-009_Q113","Which of the following appliances provides users with an extended footprint that allows connections from multiple devices within a designated WLAN?","Switch","FALSE",""
"Basic Networking","Networking","N10-009_Q113","Which of the following appliances provides users with an extended footprint that allows connections from multiple devices within a designated WLAN?","Access point","TRUE",""
"Basic Networking","Networking","N10-009_Q113","Which of the following appliances provides users with an extended footprint that allows connections from multiple devices within a designated WLAN?","Firewall","FALSE",""
"Basic Networking","Networking","N10-009_Q114","Which of the following is an XML-based security concept that works by passing sensitive information about users such as log-in information and attributes to providers.","IAM","FALSE",""
"Basic Networking","Networking","N10-009_Q114","Which of the following is an XML-based security concept that works by passing sensitive information about users such as log-in information and attributes to providers.","MFA","FALSE",""
"Basic Networking","Networking","N10-009_Q114","Which of the following is an XML-based security concept that works by passing sensitive information about users such as log-in information and attributes to providers.","RADIUS","FALSE",""
"Basic Networking","Networking","N10-009_Q114","Which of the following is an XML-based security concept that works by passing sensitive information about users such as log-in information and attributes to providers.","SAML","TRUE",""
"Basic Networking","Networking","N10-009_Q115","A network administrator needs to create an SVI on a Layer 3-capable device to separate voice and data traffic. Which of the following best explains this use case?","A physical interface used for trunking logical ports","FALSE",""
"Basic Networking","Networking","N10-009_Q115","A network administrator needs to create an SVI on a Layer 3-capable device to separate voice and data traffic. Which of the following best explains this use case?","A physical interface used for management access","FALSE",""
"Basic Networking","Networking","N10-009_Q115","A network administrator needs to create an SVI on a Layer 3-capable device to separate voice and data traffic. Which of the following best explains this use case?","A logical interface used for the routing of VLANs","TRUE",""
"Basic Networking","Networking","N10-009_Q115","A network administrator needs to create an SVI on a Layer 3-capable device to separate voice and data traffic. Which of the following best explains this use case?","A logical interface used when the number of physical ports is insufficient.","FALSE",""
"Basic Networking","Networking","N10-009_Q116","A storage network requires reduced overhead and increased efficiency for the amout of data being sent. Which of the following should an engineer likely configure to meet these requirements>?","Link speed","FALSE",""
"Basic Networking","Networking","N10-009_Q116","A storage network requires reduced overhead and increased efficiency for the amout of data being sent. Which of the following should an engineer likely configure to meet these requirements>?","Jumbo frames","TRUE",""
"Basic Networking","Networking","N10-009_Q116","A storage network requires reduced overhead and increased efficiency for the amout of data being sent. Which of the following should an engineer likely configure to meet these requirements>?","QoS","FALSE",""
"Basic Networking","Networking","N10-009_Q116","A storage network requires reduced overhead and increased efficiency for the amout of data being sent. Which of the following should an engineer likely configure to meet these requirements>?","802.1q tagging","FALSE",""
"Basic Networking","Networking","N10-009_Q117","An administrator is configuring a switch that will be placed in an area of the office that is accessible to customers. Which of the following is the best way for the administrator to mitigate unknown devices from connecting to the network?","SSE","FALSE",""
"Basic Networking","Networking","N10-009_Q117","An administrator is configuring a switch that will be placed in an area of the office that is accessible to customers. Which of the following is the best way for the administrator to mitigate unknown devices from connecting to the network?","ACL","FALSE",""
"Basic Networking","Networking","N10-009_Q117","An administrator is configuring a switch that will be placed in an area of the office that is accessible to customers. Which of the following is the best way for the administrator to mitigate unknown devices from connecting to the network?","Perimeter network","FALSE",""
"Basic Networking","Networking","N10-009_Q117","An administrator is configuring a switch that will be placed in an area of the office that is accessible to customers. Which of the following is the best way for the administrator to mitigate unknown devices from connecting to the network?","802.1x","TRUE",""
"Basic Networking","Networking","N10-009_Q118","Which of the following is the most likely reason an insurance brokerage would enforce VPN usage?","To encrypt sensitive data in transit","TRUE",""
"Basic Networking","Networking","N10-009_Q118","Which of the following is the most likely reason an insurance brokerage would enforce VPN usage?","To secure the endpoint","FALSE",""
"Basic Networking","Networking","N10-009_Q118","Which of the following is the most likely reason an insurance brokerage would enforce VPN usage?","To maintain contractual agreements","FALSE",""
"Basic Networking","Networking","N10-009_Q118","Which of the following is the most likely reason an insurance brokerage would enforce VPN usage?","To comply with data retentin requirements","FALSE",""
"Basic Networking","Networking","N10-009_Q119","A network engineer configures a new switch and connects it to an existing switch for expansion and redundancy. Users immediately lose connectivity to the network. The network engineer notes the following spanning tree information from both switches: Switch 1 Port State Cost 1 Forward 2 2 Forward 2 Switch 2 Port State Cost 1 Forward 2 2 Forward 2 Which of the following best describes the issue?","The port cost should not be equal.","FALSE",""
"Basic Networking","Networking","N10-009_Q119","A network engineer configures a new switch and connects it to an existing switch for expansion and redundancy. Users immediately lose connectivity to the network. The network engineer notes the following spanning tree information from both switches: Switch 1 Port State Cost 1 Forward 2 2 Forward 2 Switch 2 Port State Cost 1 Forward 2 2 Forward 2 Which of the following best describes the issue?","The ports should use link aggregation.","FALSE",""
"Basic Networking","Networking","N10-009_Q119","A network engineer configures a new switch and connects it to an existing switch for expansion and redundancy. Users immediately lose connectivity to the network. The network engineer notes the following spanning tree information from both switches: Switch 1 Port State Cost 1 Forward 2 2 Forward 2 Switch 2 Port State Cost 1 Forward 2 2 Forward 2 Which of the following best describes the issue?","A root bridge needs to be identified.","TRUE",""
"Basic Networking","Networking","N10-009_Q119","A network engineer configures a new switch and connects it to an existing switch for expansion and redundancy. Users immediately lose connectivity to the network. The network engineer notes the following spanning tree information from both switches: Switch 1 Port State Cost 1 Forward 2 2 Forward 2 Switch 2 Port State Cost 1 Forward 2 2 Forward 2 Which of the following best describes the issue?","The switch should be configured for RSTP.","FALSE",""
"Basic Networking","Networking","N10-009_Q120","Which of the following facilities is the best example of a warm site in the event of information system disruption?","A combination of public and private cloud services to restore data","FALSE",""
"Basic Networking","Networking","N10-009_Q120","Which of the following facilities is the best example of a warm site in the event of information system disruption?","A partial infrastructure software and data on site","FALSE",""
"Basic Networking","Networking","N10-009_Q120","Which of the following facilities is the best example of a warm site in the event of information system disruption?","A full electrical infrastructure in place but no customer devices on site","FALSE",""
"Basic Networking","Networking","N10-009_Q120","Which of the following facilities is the best example of a warm site in the event of information system disruption?","A full infrastructure in place but no current data on site","TRUE",""
"Basic Networking","Networking","N10-009_Q121","Which of the following would be violated if an employee accidentally deleted a customer's data?","Integrity","FALSE",""
"Basic Networking","Networking","N10-009_Q121","Which of the following would be violated if an employee accidentally deleted a customer's data?","Confidentiality","FALSE",""
"Basic Networking","Networking","N10-009_Q121","Which of the following would be violated if an employee accidentally deleted a customer's data?","Vulnerability","FALSE",""
"Basic Networking","Networking","N10-009_Q121","Which of the following would be violated if an employee accidentally deleted a customer's data?","Availability","TRUE",""
"Basic Networking","Networking","N10-009_Q122","Which of the following is used to describe the average duration of an outage for a specific service?","RPO","FALSE",""
"Basic Networking","Networking","N10-009_Q122","Which of the following is used to describe the average duration of an outage for a specific service?","MTTR","TRUE",""
"Basic Networking","Networking","N10-009_Q122","Which of the following is used to describe the average duration of an outage for a specific service?","RTO","FALSE",""
"Basic Networking","Networking","N10-009_Q122","Which of the following is used to describe the average duration of an outage for a specific service?","MTBF","FALSE",""
"Basic Networking","Networking","N10-009_Q123","Three access points have Ethernet that runs through the ceiling. One of the access points cannot reach the internet. Which of the following tools can help identify the issue?","Network tap","FALSE",""
"Basic Networking","Networking","N10-009_Q123","Three access points have Ethernet that runs through the ceiling. One of the access points cannot reach the internet. Which of the following tools can help identify the issue?","Cable tester","TRUE",""
"Basic Networking","Networking","N10-009_Q123","Three access points have Ethernet that runs through the ceiling. One of the access points cannot reach the internet. Which of the following tools can help identify the issue?","Visual fault locator","FALSE",""
"Basic Networking","Networking","N10-009_Q123","Three access points have Ethernet that runs through the ceiling. One of the access points cannot reach the internet. Which of the following tools can help identify the issue?","Toner and probe","FALSE",""
"Basic Networking","Networking","N10-009_Q124","Following a fire in a data center the cabling was replaced. Soon after an administrator notices network issues. Which of the following are the most likely causes of the network issues? (Select two).","The switches are not the correct voltage.","FALSE",""
"Basic Networking","Networking","N10-009_Q124","Following a fire in a data center the cabling was replaced. Soon after an administrator notices network issues. Which of the following are the most likely causes of the network issues? (Select two).","The HVAC system was not verified as fully functional after the fire.","FALSE",""
"Basic Networking","Networking","N10-009_Q124","Following a fire in a data center the cabling was replaced. Soon after an administrator notices network issues. Which of the following are the most likely causes of the network issues? (Select two).","The VLAN database was not deleted before the equipment was brought back online.","FALSE",""
"Basic Networking","Networking","N10-009_Q124","Following a fire in a data center the cabling was replaced. Soon after an administrator notices network issues. Which of the following are the most likely causes of the network issues? (Select two).","The RJ45 cables were replaced with unshielded cables.","TRUE",""
"Basic Networking","Networking","N10-009_Q124","Following a fire in a data center the cabling was replaced. Soon after an administrator notices network issues. Which of the following are the most likely causes of the network issues? (Select two).","The wrong transceiver type was used for the new termination.","TRUE",""
"Basic Networking","Networking","N10-009_Q124","Following a fire in a data center the cabling was replaced. Soon after an administrator notices network issues. Which of the following are the most likely causes of the network issues? (Select two).","The new RJ45 cables are a higher category than the old ones.","FALSE",""
"Basic Networking","Networking","N10-009_Q125","Which of the following steps in the troubleshooting methodology would be next after putting preventive measures in place?","Implement the solution.","FALSE",""
"Basic Networking","Networking","N10-009_Q125","Which of the following steps in the troubleshooting methodology would be next after putting preventive measures in place?","Verify system functionality.","TRUE",""
"Basic Networking","Networking","N10-009_Q125","Which of the following steps in the troubleshooting methodology would be next after putting preventive measures in place?","Establish a plan of action.","FALSE",""
"Basic Networking","Networking","N10-009_Q125","Which of the following steps in the troubleshooting methodology would be next after putting preventive measures in place?","Test the theory to determine cause.","FALSE",""
"Basic Networking","Networking","N10-009_Q126","An organization wants to ensure that incoming emails were sent from a trusted source. Which of the following DNS records is used to verify the source?","TXT","TRUE",""
"Basic Networking","Networking","N10-009_Q126","An organization wants to ensure that incoming emails were sent from a trusted source. Which of the following DNS records is used to verify the source?","AAAA","FALSE",""
"Basic Networking","Networking","N10-009_Q126","An organization wants to ensure that incoming emails were sent from a trusted source. Which of the following DNS records is used to verify the source?","CNAME","FALSE",""
"Basic Networking","Networking","N10-009_Q126","An organization wants to ensure that incoming emails were sent from a trusted source. Which of the following DNS records is used to verify the source?","MX","FALSE",""
"Basic Networking","Networking","N10-009_Q127","A network technician is examining the configuration on an access port and notices more than one VLAN has been set. Which of the following best describes how the port is configured?","With a voice VLAN","TRUE",""
"Basic Networking","Networking","N10-009_Q127","A network technician is examining the configuration on an access port and notices more than one VLAN has been set. Which of the following best describes how the port is configured?","With too many VLANs","FALSE",""
"Basic Networking","Networking","N10-009_Q127","A network technician is examining the configuration on an access port and notices more than one VLAN has been set. Which of the following best describes how the port is configured?","With a default VLAN","FALSE",""
"Basic Networking","Networking","N10-009_Q127","A network technician is examining the configuration on an access port and notices more than one VLAN has been set. Which of the following best describes how the port is configured?","With a native VLAN","FALSE",""
"Basic Networking","Networking","N10-009_Q128","Which of the following can also provide a security feature when implemented?","NAT","TRUE",""
"Basic Networking","Networking","N10-009_Q128","Which of the following can also provide a security feature when implemented?","BGP","FALSE",""
"Basic Networking","Networking","N10-009_Q128","Which of the following can also provide a security feature when implemented?","FHRP","FALSE",""
"Basic Networking","Networking","N10-009_Q128","Which of the following can also provide a security feature when implemented?","EIGRP","FALSE",""
"Basic Networking","Networking","N10-009_Q129","A systems administrator is configuring a new device to be added to the network. The administrator is planning to perform device hardening prior to connecting the device. Which of the following should the administrator do first?","Update the network ACLs.","FALSE",""
"Basic Networking","Networking","N10-009_Q129","A systems administrator is configuring a new device to be added to the network. The administrator is planning to perform device hardening prior to connecting the device. Which of the following should the administrator do first?","Place the device in a screened subnet.","FALSE",""
"Basic Networking","Networking","N10-009_Q129","A systems administrator is configuring a new device to be added to the network. The administrator is planning to perform device hardening prior to connecting the device. Which of the following should the administrator do first?","Enable content filtering.","FALSE",""
"Basic Networking","Networking","N10-009_Q129","A systems administrator is configuring a new device to be added to the network. The administrator is planning to perform device hardening prior to connecting the device. Which of the following should the administrator do first?","Change the default admin passwords.","TRUE",""
"Basic Networking","Networking","N10-009_Q130","A client with a 2.4GHz wireless network has stated that the entire office is experiencing intermittent issues with laptops after the WAP was moved. Which of the following is the most likely reason for these issues?","The network uses a non-overlapping channel.","FALSE",""
"Basic Networking","Networking","N10-009_Q130","A client with a 2.4GHz wireless network has stated that the entire office is experiencing intermittent issues with laptops after the WAP was moved. Which of the following is the most likely reason for these issues?","The signal is reflecting too much.","FALSE",""
"Basic Networking","Networking","N10-009_Q130","A client with a 2.4GHz wireless network has stated that the entire office is experiencing intermittent issues with laptops after the WAP was moved. Which of the following is the most likely reason for these issues?","The network has excessive noise.","FALSE",""
"Basic Networking","Networking","N10-009_Q130","A client with a 2.4GHz wireless network has stated that the entire office is experiencing intermittent issues with laptops after the WAP was moved. Which of the following is the most likely reason for these issues?","A microwave is in the office.","TRUE",""
"Basic Networking","Networking","N10-009_Q131","While troubleshooting connectivity issues a junior network administrator is given explicit instructions to test the host's TCP/IP stack first. Which of the following commands should the network administrator run?","ping 127.0.0.1","TRUE",""
"Basic Networking","Networking","N10-009_Q131","While troubleshooting connectivity issues a junior network administrator is given explicit instructions to test the host's TCP/IP stack first. Which of the following commands should the network administrator run?","ping 169.254.1.1","FALSE",""
"Basic Networking","Networking","N10-009_Q131","While troubleshooting connectivity issues a junior network administrator is given explicit instructions to test the host's TCP/IP stack first. Which of the following commands should the network administrator run?","ping 172.16.1.1","FALSE",""
"Basic Networking","Networking","N10-009_Q131","While troubleshooting connectivity issues a junior network administrator is given explicit instructions to test the host's TCP/IP stack first. Which of the following commands should the network administrator run?","ping 192.168.1.1","FALSE",""
"Basic Networking","Networking","N10-009_Q132","A technician is planning an equipment installation into a rack in a data center that practices hot aisle/cold aisle ventilation. Which of the following directions should the equipment exhaust face when installed in the rack?","Sides","FALSE",""
"Basic Networking","Networking","N10-009_Q132","A technician is planning an equipment installation into a rack in a data center that practices hot aisle/cold aisle ventilation. Which of the following directions should the equipment exhaust face when installed in the rack?","Top","FALSE",""
"Basic Networking","Networking","N10-009_Q132","A technician is planning an equipment installation into a rack in a data center that practices hot aisle/cold aisle ventilation. Which of the following directions should the equipment exhaust face when installed in the rack?","Front","FALSE",""
"Basic Networking","Networking","N10-009_Q132","A technician is planning an equipment installation into a rack in a data center that practices hot aisle/cold aisle ventilation. Which of the following directions should the equipment exhaust face when installed in the rack?","Rear","TRUE",""
"Basic Networking","Networking","N10-009_Q133","Which of the following is most commonly associated with many systems sharing one IP address in the public IP-addressing space?","PAT","TRUE",""
"Basic Networking","Networking","N10-009_Q133","Which of the following is most commonly associated with many systems sharing one IP address in the public IP-addressing space?","NAT","FALSE",""
"Basic Networking","Networking","N10-009_Q133","Which of the following is most commonly associated with many systems sharing one IP address in the public IP-addressing space?","VIP","FALSE",""
"Basic Networking","Networking","N10-009_Q133","Which of the following is most commonly associated with many systems sharing one IP address in the public IP-addressing space?","NAT64","FALSE",""
"Basic Networking","Networking","N10-009_Q134","Which of the following allows a remote user to connect to the network?","Command-line interface","FALSE",""
"Basic Networking","Networking","N10-009_Q134","Which of the following allows a remote user to connect to the network?","API gateway","FALSE",""
"Basic Networking","Networking","N10-009_Q134","Which of the following allows a remote user to connect to the network?","Client-to-site VPN","TRUE",""
"Basic Networking","Networking","N10-009_Q134","Which of the following allows a remote user to connect to the network?","Jump box","FALSE",""
"Basic Networking","Networking","N10-009_Q135","A network administrator needs to add 255 useable IP addresses to the network. A is currently in use. Which of the following prefixes would fulfill this need?","/24","TRUE",""
"Basic Networking","Networking","N10-009_Q135","A network administrator needs to add 255 useable IP addresses to the network. A is currently in use. Which of the following prefixes would fulfill this need?","/25","FALSE",""
"Basic Networking","Networking","N10-009_Q135","A network administrator needs to add 255 useable IP addresses to the network. A is currently in use. Which of the following prefixes would fulfill this need?","/29","FALSE",""
"Basic Networking","Networking","N10-009_Q135","A network administrator needs to add 255 useable IP addresses to the network. A is currently in use. Which of the following prefixes would fulfill this need?","/32","FALSE",""
"Basic Networking","Networking","N10-009_Q136","A network administrator suspects users are being sent to malware sites that are posing as legitimate sites. The network administrator investigates and discovers that user workstations are configured with incorrect DNS IP addresses. Which of the following should the network administrator implement to prevent this from happening again?","Dynamic ARP inspection","FALSE",""
"Basic Networking","Networking","N10-009_Q136","A network administrator suspects users are being sent to malware sites that are posing as legitimate sites. The network administrator investigates and discovers that user workstations are configured with incorrect DNS IP addresses. Which of the following should the network administrator implement to prevent this from happening again?","Access control lists","FALSE",""
"Basic Networking","Networking","N10-009_Q136","A network administrator suspects users are being sent to malware sites that are posing as legitimate sites. The network administrator investigates and discovers that user workstations are configured with incorrect DNS IP addresses. Which of the following should the network administrator implement to prevent this from happening again?","DHCP snooping","TRUE",""
"Basic Networking","Networking","N10-009_Q136","A network administrator suspects users are being sent to malware sites that are posing as legitimate sites. The network administrator investigates and discovers that user workstations are configured with incorrect DNS IP addresses. Which of the following should the network administrator implement to prevent this from happening again?","Port security","FALSE",""
"Basic Networking","Networking","N10-009_Q137","A Chief Executive Officer (CEO) of a company purchases a new phone that will be used while traveling to different countries. The CEO needs to be able to place outgoing calls and receive incoming calls on the phone using a SIM card. Which of the following cellular technologies does the CEO's phone need?","WDMA","FALSE",""
"Basic Networking","Networking","N10-009_Q137","A Chief Executive Officer (CEO) of a company purchases a new phone that will be used while traveling to different countries. The CEO needs to be able to place outgoing calls and receive incoming calls on the phone using a SIM card. Which of the following cellular technologies does the CEO's phone need?","CDMA","FALSE",""
"Basic Networking","Networking","N10-009_Q137","A Chief Executive Officer (CEO) of a company purchases a new phone that will be used while traveling to different countries. The CEO needs to be able to place outgoing calls and receive incoming calls on the phone using a SIM card. Which of the following cellular technologies does the CEO's phone need?","GSM","TRUE",""
"Basic Networking","Networking","N10-009_Q137","A Chief Executive Officer (CEO) of a company purchases a new phone that will be used while traveling to different countries. The CEO needs to be able to place outgoing calls and receive incoming calls on the phone using a SIM card. Which of the following cellular technologies does the CEO's phone need?","SLA","FALSE",""
"Basic Networking","Networking","N10-009_Q138","Newly crimped 26ft (8m) STP Cat 6 patch cables were recently installed in one room to replace cables that were damaged by a vacuum cleaner. Now users in that room are unable to connect to the network. A network technician tests the existing cables first. The 177ft (54m) cable that runs from the core switch to the access switch on the floor is working as is the 115ft (35m) cable run from the access switch to the wall jack in the office. Which of the following is the most likely reason the users cannot connect to the network?","Mixed UTP and STP cables are being used.","FALSE",""
"Basic Networking","Networking","N10-009_Q138","Newly crimped 26ft (8m) STP Cat 6 patch cables were recently installed in one room to replace cables that were damaged by a vacuum cleaner. Now users in that room are unable to connect to the network. A network technician tests the existing cables first. The 177ft (54m) cable that runs from the core switch to the access switch on the floor is working as is the 115ft (35m) cable run from the access switch to the wall jack in the office. Which of the following is the most likely reason the users cannot connect to the network?","The patch cables are not plenum rated.","FALSE",""
"Basic Networking","Networking","N10-009_Q138","Newly crimped 26ft (8m) STP Cat 6 patch cables were recently installed in one room to replace cables that were damaged by a vacuum cleaner. Now users in that room are unable to connect to the network. A network technician tests the existing cables first. The 177ft (54m) cable that runs from the core switch to the access switch on the floor is working as is the 115ft (35m) cable run from the access switch to the wall jack in the office. Which of the following is the most likely reason the users cannot connect to the network?","The cable distance is exceeded.","FALSE",""
"Basic Networking","Networking","N10-009_Q138","Newly crimped 26ft (8m) STP Cat 6 patch cables were recently installed in one room to replace cables that were damaged by a vacuum cleaner. Now users in that room are unable to connect to the network. A network technician tests the existing cables first. The 177ft (54m) cable that runs from the core switch to the access switch on the floor is working as is the 115ft (35m) cable run from the access switch to the wall jack in the office. Which of the following is the most likely reason the users cannot connect to the network?","An incorrect pinout on the patch cable is being used.","TRUE",""
"Basic Networking","Networking","N10-009_Q139","A technician needs to set up a wireless connection that utilizes MIMO on non-overlapping channels. Which of the following would be the best choice?","802.11a","FALSE",""
"Basic Networking","Networking","N10-009_Q139","A technician needs to set up a wireless connection that utilizes MIMO on non-overlapping channels. Which of the following would be the best choice?","802.11b","FALSE",""
"Basic Networking","Networking","N10-009_Q139","A technician needs to set up a wireless connection that utilizes MIMO on non-overlapping channels. Which of the following would be the best choice?","802.11g","FALSE",""
"Basic Networking","Networking","N10-009_Q139","A technician needs to set up a wireless connection that utilizes MIMO on non-overlapping channels. Which of the following would be the best choice?","802.11n","TRUE",""
"Basic Networking","Networking","N10-009_Q140","Due to concerns around single points of failure a company decided to add an additional WAN to the network. The company added a second MPLS vendor to the current MPLS WAN and deployed an additional WAN router at each site. Both MPLS providers use OSPF on the WAN network and EIGRP is run internally. The first site to go live with the new WAN is successful but when the second site is activated significant network issues occur. Which of the following is the most likely cause for the WAN instability?","A changed CDP neighbor","FALSE",""
"Basic Networking","Networking","N10-009_Q140","Due to concerns around single points of failure a company decided to add an additional WAN to the network. The company added a second MPLS vendor to the current MPLS WAN and deployed an additional WAN router at each site. Both MPLS providers use OSPF on the WAN network and EIGRP is run internally. The first site to go live with the new WAN is successful but when the second site is activated significant network issues occur. Which of the following is the most likely cause for the WAN instability?","Asymmetrical routing","TRUE",""
"Basic Networking","Networking","N10-009_Q140","Due to concerns around single points of failure a company decided to add an additional WAN to the network. The company added a second MPLS vendor to the current MPLS WAN and deployed an additional WAN router at each site. Both MPLS providers use OSPF on the WAN network and EIGRP is run internally. The first site to go live with the new WAN is successful but when the second site is activated significant network issues occur. Which of the following is the most likely cause for the WAN instability?","A switching loop","FALSE",""
"Basic Networking","Networking","N10-009_Q140","Due to concerns around single points of failure a company decided to add an additional WAN to the network. The company added a second MPLS vendor to the current MPLS WAN and deployed an additional WAN router at each site. Both MPLS providers use OSPF on the WAN network and EIGRP is run internally. The first site to go live with the new WAN is successful but when the second site is activated significant network issues occur. Which of the following is the most likely cause for the WAN instability?","An incorrect IP address","FALSE",""
"Basic Networking","Networking","N10-009_Q141","An organization requires the ability to send encrypted email messages to a partner from an email server that is hosted on premises. The organization prefers to use the standard default ports when creating firewall rules. Which of the following ports should be open to satisfy the requirements?","110","FALSE",""
"Basic Networking","Networking","N10-009_Q141","An organization requires the ability to send encrypted email messages to a partner from an email server that is hosted on premises. The organization prefers to use the standard default ports when creating firewall rules. Which of the following ports should be open to satisfy the requirements?","143","FALSE",""
"Basic Networking","Networking","N10-009_Q141","An organization requires the ability to send encrypted email messages to a partner from an email server that is hosted on premises. The organization prefers to use the standard default ports when creating firewall rules. Which of the following ports should be open to satisfy the requirements?","587","TRUE",""
"Basic Networking","Networking","N10-009_Q141","An organization requires the ability to send encrypted email messages to a partner from an email server that is hosted on premises. The organization prefers to use the standard default ports when creating firewall rules. Which of the following ports should be open to satisfy the requirements?","636","FALSE",""
"Basic Networking","Networking","N10-009_Q142","A technician is troubleshooting a computer issue for a user who works in a new annex of an office building. The user is reporting slow speeds and intermittent connectivity. The computer is connected via a Cat 6 cable to a distribution switch that is 492ft (150m) away. Which of the following should the technician implement to correct the issue?","Increase the bandwidth allocation to the computer.","FALSE",""
