QuizTitle,Category,QuestionText,AnswerText,IsCorrect,QuestionImgKey
1V0-21.20,Data Center Virtualization,"Which vSphere component centralizes automated patch and version management for clusters, ESXi, drivers and firmware, Virtual Hardware, and VMware Tools?",VMware Cloud Foundation,false,
1V0-21.20,Data Center Virtualization,A vSphere administrator needs to create an exact replica of a virtual machine as a safeguard prior to changing the virtual machine configuration. Which vSphere feature accomplishes this requirement?,vSphere Fault Tolerance,false,
1V0-21.20,Data Center Virtualization,A vSphere administrator needs to create an exact replica of a virtual machine as a safeguard prior to changing the virtual machine configuration. Which vSphere feature accomplishes this requirement?,Snapshots,false,
1V0-21.20,Data Center Virtualization,A vSphere administrator needs to create an exact replica of a virtual machine as a safeguard prior to changing the virtual machine configuration. Which vSphere feature accomplishes this requirement?,vSphere vMotion,false,
1V0-21.20,Data Center Virtualization,A vSphere administrator needs to create an exact replica of a virtual machine as a safeguard prior to changing the virtual machine configuration. Which vSphere feature accomplishes this requirement?,Cloning,true,
1V0-21.20,Data Center Virtualization,What is the default encrypted vSphere vMotion state for virtual machines that are not encrypted?,Opportunistic,true,
1V0-21.20,Data Center Virtualization,What is the default encrypted vSphere vMotion state for virtual machines that are not encrypted?,Disabled,false,
1V0-21.20,Data Center Virtualization,What is the default encrypted vSphere vMotion state for virtual machines that are not encrypted?,Required,false,
1V0-21.20,Data Center Virtualization,What is the default encrypted vSphere vMotion state for virtual machines that are not encrypted?,Enabled,false,
1V0-21.20,Data Center Virtualization,An administrator must ensure that virtual machines have their initial placement performed automatically and that migration recommendations are displayed but not applied. Which vSphere DRS Automation Level should the administrator use?,Manual,false,
1V0-21.20,Data Center Virtualization,An administrator must ensure that virtual machines have their initial placement performed automatically and that migration recommendations are displayed but not applied. Which vSphere DRS Automation Level should the administrator use?,Aggressive,false,
1V0-21.20,Data Center Virtualization,An administrator must ensure that virtual machines have their initial placement performed automatically and that migration recommendations are displayed but not applied. Which vSphere DRS Automation Level should the administrator use?,Partially Automated,true,
1V0-21.20,Data Center Virtualization,An administrator must ensure that virtual machines have their initial placement performed automatically and that migration recommendations are displayed but not applied. Which vSphere DRS Automation Level should the administrator use?,Fully Automated,false,
1V0-21.20,Data Center Virtualization,A system administrator has to configure several virtual machines for different business units. The administrator needs to enable features that allow overcommitment of resources while adhering to the business requirements and different department performance SLAs. Which two features should the administrator enable to achieve this goal? (Choose two.),vSphere Fault Tolerance,false,
1V0-21.20,Data Center Virtualization,A system administrator has to configure several virtual machines for different business units. The administrator needs to enable features that allow overcommitment of resources while adhering to the business requirements and different department performance SLAs. Which two features should the administrator enable to achieve this goal? (Choose two.),vSphere Resource Pools,true,
1V0-21.20,Data Center Virtualization,A system administrator has to configure several virtual machines for different business units. The administrator needs to enable features that allow overcommitment of resources while adhering to the business requirements and different department performance SLAs. Which two features should the administrator enable to achieve this goal? (Choose two.),vSphere High Availability,false,
1V0-21.20,Data Center Virtualization,A system administrator has to configure several virtual machines for different business units. The administrator needs to enable features that allow overcommitment of resources while adhering to the business requirements and different department performance SLAs. Which two features should the administrator enable to achieve this goal? (Choose two.),vSphere Storage I/O Control,true,
1V0-21.20,Data Center Virtualization,A system administrator has to configure several virtual machines for different business units. The administrator needs to enable features that allow overcommitment of resources while adhering to the business requirements and different department performance SLAs. Which two features should the administrator enable to achieve this goal? (Choose two.),vSphere Distributed Power Management,false,
1V0-21.20,Data Center Virtualization,Which three VMware products help secure the software-defined data center (SDDC)? (Choose three.),VMware NSX,true,
1V0-21.20,Data Center Virtualization,Which three VMware products help secure the software-defined data center (SDDC)? (Choose three.),VMware vSphere Replication,false,
1V0-21.20,Data Center Virtualization,Which three VMware products help secure the software-defined data center (SDDC)? (Choose three.),VMware Deep Security,true,
1V0-21.20,Data Center Virtualization,Which three VMware products help secure the software-defined data center (SDDC)? (Choose three.),VMware SecDevOps,false,
1V0-21.20,Data Center Virtualization,Which three VMware products help secure the software-defined data center (SDDC)? (Choose three.),VMware Carbon Black F. VMware AppDefense,true,
1V0-21.20,Data Center Virtualization,A vSphere administrator wants to monitor the CPU usage of all virtual machines (VMs) in a specific host cluster using alarms. Which sequence of actions should the administrator use?,Click on the VMs folder and add an alarm.,false,
1V0-21.20,Data Center Virtualization,A vSphere administrator wants to monitor the CPU usage of all virtual machines (VMs) in a specific host cluster using alarms. Which sequence of actions should the administrator use?,Click on the cluster and add an alarm.,true,
1V0-21.20,Data Center Virtualization,A vSphere administrator wants to monitor the CPU usage of all virtual machines (VMs) in a specific host cluster using alarms. Which sequence of actions should the administrator use?,Click on the ESXi host and add an alarm.,false,
1V0-21.20,Data Center Virtualization,A vSphere administrator wants to monitor the CPU usage of all virtual machines (VMs) in a specific host cluster using alarms. Which sequence of actions should the administrator use?,Click on individual VMs and add an alarm.,false,
1V0-21.20,Data Center Virtualization,Which two storage protocols can a virtual infrastructure operator use to create a VMFS datastore? (Choose two.),SMB,false,
1V0-21.20,Data Center Virtualization,Which two storage protocols can a virtual infrastructure operator use to create a VMFS datastore? (Choose two.),iSCSI,true,
1V0-21.20,Data Center Virtualization,Which two storage protocols can a virtual infrastructure operator use to create a VMFS datastore? (Choose two.),Fibre Channel,true,
1V0-21.20,Data Center Virtualization,Which two storage protocols can a virtual infrastructure operator use to create a VMFS datastore? (Choose two.),NFS,false,
1V0-21.20,Data Center Virtualization,Which two storage protocols can a virtual infrastructure operator use to create a VMFS datastore? (Choose two.),CIFS,false,
1V0-21.20,Data Center Virtualization,Which component provides virtual switching capabilities in NSX-T Data Center?,NVD,false,
1V0-21.20,Data Center Virtualization,Which component provides virtual switching capabilities in NSX-T Data Center?,VSS,false,
1V0-21.20,Data Center Virtualization,Which component provides virtual switching capabilities in NSX-T Data Center?,NVDS,false,
1V0-21.20,Data Center Virtualization,Which component provides virtual switching capabilities in NSX-T Data Center?,VDSv6,true,
1V0-21.20,Data Center Virtualization,Which feature must be enabled to configure vSphere Proactive HA?,vSphere HA,false,
1V0-21.20,Data Center Virtualization,Which feature must be enabled to configure vSphere Proactive HA?,Cluster EVC,false,
1V0-21.20,Data Center Virtualization,Which feature must be enabled to configure vSphere Proactive HA?,vSphere DRS,true,
1V0-21.20,Data Center Virtualization,Which feature must be enabled to configure vSphere Proactive HA?,Fault Tolerance,false,
1V0-21.20,Data Center Virtualization,Which two vSphere features help address an organization's business availability challenges? (Choose two.),vSphere Pod Service,false,
1V0-21.20,Data Center Virtualization,Which two vSphere features help address an organization's business availability challenges? (Choose two.),vSphere Trust Authority,false,
1V0-21.20,Data Center Virtualization,Which two vSphere features help address an organization's business availability challenges? (Choose two.),vSphere DPM,false,
1V0-21.20,Data Center Virtualization,Which two vSphere features help address an organization's business availability challenges? (Choose two.),vSphere High Availability,true,
1V0-21.20,Data Center Virtualization,Which two vSphere features help address an organization's business availability challenges? (Choose two.),vSphere Fault Tolerance,true,
1V0-21.20,Data Center Virtualization,A vSphere administrator is unable to remove an ESXi host from a vSphere Distributed Switch (VDS). Which two reasons could have caused this issue? (Choose two.),Virtual machine network adapters on the host are connected to the switch.,true,
1V0-21.20,Data Center Virtualization,A vSphere administrator is unable to remove an ESXi host from a vSphere Distributed Switch (VDS). Which two reasons could have caused this issue? (Choose two.),The ESXi host is connected to another VDS.,false,
1V0-21.20,Data Center Virtualization,A vSphere administrator is unable to remove an ESXi host from a vSphere Distributed Switch (VDS). Which two reasons could have caused this issue? (Choose two.),Virtual machine network adapters are faulty.,false,
1V0-21.20,Data Center Virtualization,A vSphere administrator is unable to remove an ESXi host from a vSphere Distributed Switch (VDS). Which two reasons could have caused this issue? (Choose two.),The VDS is configured with ingress traffic shaping.,false,
1V0-21.20,Data Center Virtualization,A vSphere administrator is unable to remove an ESXi host from a vSphere Distributed Switch (VDS). Which two reasons could have caused this issue? (Choose two.),The ESXi host has VMkernel adapters assigned to the switch.,true,
1V0-21.20,Data Center Virtualization,What is the purpose of the VMware Tools balloon driver?,To provide a high-resolution display for the VM's console,false,
1V0-21.20,Data Center Virtualization,What is the purpose of the VMware Tools balloon driver?,To improve a VM's network performance,false,
1V0-21.20,Data Center Virtualization,What is the purpose of the VMware Tools balloon driver?,To provide fast and efficient communication between VMs,false,
1V0-21.20,Data Center Virtualization,What is the purpose of the VMware Tools balloon driver?,To improve a VM's memory management capabilities,true,
1V0-21.20,Data Center Virtualization,"A company has a few virtual machines running software XYZ that only support the current CPU type. With hardware refresh, the company wants to leverage the new processor features for all VMs except for VMs running software XYZ. Which feature meets this requirement?",Cluster-Level EVC,false,
1V0-21.20,Data Center Virtualization,"A company has a few virtual machines running software XYZ that only support the current CPU type. With hardware refresh, the company wants to leverage the new processor features for all VMs except for VMs running software XYZ. Which feature meets this requirement?",vSphere High Availability,false,
1V0-21.20,Data Center Virtualization,"A company has a few virtual machines running software XYZ that only support the current CPU type. With hardware refresh, the company wants to leverage the new processor features for all VMs except for VMs running software XYZ. Which feature meets this requirement?",Per-VM EVC,true,
1V0-21.20,Data Center Virtualization,"A company has a few virtual machines running software XYZ that only support the current CPU type. With hardware refresh, the company wants to leverage the new processor features for all VMs except for VMs running software XYZ. Which feature meets this requirement?",vSphere vMotion,false,
1V0-21.20,Data Center Virtualization,An administrator has noticed an increase in network latency when powered-off virtual machines are migrated. Which VMkernel adapter can the administrator use to reduce this latency?,vSAN,false,
1V0-21.20,Data Center Virtualization,An administrator has noticed an increase in network latency when powered-off virtual machines are migrated. Which VMkernel adapter can the administrator use to reduce this latency?,vMotion,false,
1V0-21.20,Data Center Virtualization,An administrator has noticed an increase in network latency when powered-off virtual machines are migrated. Which VMkernel adapter can the administrator use to reduce this latency?,Provisioning,true,
1V0-21.20,Data Center Virtualization,An administrator has noticed an increase in network latency when powered-off virtual machines are migrated. Which VMkernel adapter can the administrator use to reduce this latency?,vSphere Replication,false,
1V0-21.20,Data Center Virtualization,Which VMware feature would an administrator configure to migrate VMs using vSphere vMotion between ESXi hosts with different underlying CPU architectures?,vSphere Storage DRS,false,
1V0-21.20,Data Center Virtualization,Which VMware feature would an administrator configure to migrate VMs using vSphere vMotion between ESXi hosts with different underlying CPU architectures?,Enhanced vMotion Compatibility (EVC),true,
1V0-21.20,Data Center Virtualization,Which VMware feature would an administrator configure to migrate VMs using vSphere vMotion between ESXi hosts with different underlying CPU architectures?,vSphere HA,false,
1V0-21.20,Data Center Virtualization,Which VMware feature would an administrator configure to migrate VMs using vSphere vMotion between ESXi hosts with different underlying CPU architectures?,VMware Fault Tolerance,false,
1V0-21.20,Data Center Virtualization,"Refer to the exhibit: After the ""Service 1.5"" snapshot is deleted, which snapshot will be the current state for the virtual machine?",Service 2,false,1V0-21.20_Q106.png
1V0-21.20,Data Center Virtualization,"Refer to the exhibit: After the ""Service 1.5"" snapshot is deleted, which snapshot will be the current state for the virtual machine?",Service 1,true,1V0-21.20_Q106.png
1V0-21.20,Data Center Virtualization,"Refer to the exhibit: After the ""Service 1.5"" snapshot is deleted, which snapshot will be the current state for the virtual machine?",Photon-01,false,1V0-21.20_Q106.png
1V0-21.20,Data Center Virtualization,"Refer to the exhibit: After the ""Service 1.5"" snapshot is deleted, which snapshot will be the current state for the virtual machine?",Service 1.5,false,1V0-21.20_Q106.png
1V0-21.20,Data Center Virtualization,An administrator is browsing a datastore and notices a file with a .vmtx extension. What are the contents of this file?,Virtual disk characteristics,false,
1V0-21.20,Data Center Virtualization,An administrator is browsing a datastore and notices a file with a .vmtx extension. What are the contents of this file?,Virtual machine snapshot,false,
1V0-21.20,Data Center Virtualization,An administrator is browsing a datastore and notices a file with a .vmtx extension. What are the contents of this file?,Template configuration,false,
1V0-21.20,Data Center Virtualization,An administrator is browsing a datastore and notices a file with a .vmtx extension. What are the contents of this file?,Virtual machine configuration,true,
1V0-21.20,Data Center Virtualization,An administrator has been asked to keep domain controllers running on separate ESXi hosts. Which type of VM/Host rule must be configured to meet this requirement?,Virtual Machines to Hosts,false,
1V0-21.20,Data Center Virtualization,An administrator has been asked to keep domain controllers running on separate ESXi hosts. Which type of VM/Host rule must be configured to meet this requirement?,Virtual Machines to Virtual Machines,false,
1V0-21.20,Data Center Virtualization,An administrator has been asked to keep domain controllers running on separate ESXi hosts. Which type of VM/Host rule must be configured to meet this requirement?,Keep Virtual Machines Together,false,
1V0-21.20,Data Center Virtualization,An administrator has been asked to keep domain controllers running on separate ESXi hosts. Which type of VM/Host rule must be configured to meet this requirement?,Separate Virtual Machine,true,
1V0-21.20,Data Center Virtualization,An administrator wants to ensure that a copy of a virtual machine can still power up on another data center during a disaster. Which feature meets this requirement?,vSphere High Availability,true,
1V0-21.20,Data Center Virtualization,An administrator wants to ensure that a copy of a virtual machine can still power up on another data center during a disaster. Which feature meets this requirement?,vMotion,false,
1V0-21.20,Data Center Virtualization,An administrator wants to ensure that a copy of a virtual machine can still power up on another data center during a disaster. Which feature meets this requirement?,Fault Tolerance,false,
1V0-21.20,Data Center Virtualization,An administrator wants to ensure that a copy of a virtual machine can still power up on another data center during a disaster. Which feature meets this requirement?,vSphere Replication,false,
1V0-21.20,Data Center Virtualization,An administrator must configure vSphere HA to act upon virtual machines when a host is disconnected from the management network. Which option should the administrator use?,Admission Control,false,
1V0-21.20,Data Center Virtualization,An administrator must configure vSphere HA to act upon virtual machines when a host is disconnected from the management network. Which option should the administrator use?,VM Monitoring,false,
1V0-21.20,Data Center Virtualization,An administrator must configure vSphere HA to act upon virtual machines when a host is disconnected from the management network. Which option should the administrator use?,Host Failure Response,false,
1V0-21.20,Data Center Virtualization,An administrator must configure vSphere HA to act upon virtual machines when a host is disconnected from the management network. Which option should the administrator use?,Response for Host Isolation,true,
1V0-21.20,Data Center Virtualization,What is the purpose of an alarm?,It keeps records of system actions and the frequency at which they occur.,false,
1V0-21.20,Data Center Virtualization,What is the purpose of an alarm?,It notifies about events or conditions that occur with an object in vCenter Server.,true,
1V0-21.20,Data Center Virtualization,What is the purpose of an alarm?,"It represents system activities that do not complete immediately, such as migrating a virtual machine.",false,
1V0-21.20,Data Center Virtualization,What is the purpose of an alarm?,It records user actions or system actions that occur on objects in vCenter Server or on a host.,false,
1V0-21.20,Data Center Virtualization,An administrator needs to update an OS running on a virtual machine and wants to be able to revert to the previous state if any issues occur after the update. Which steps should be used in the vSphere Client to meet this requirement?,Right click on the VM > Clone > Clone to Template,false,
1V0-21.20,Data Center Virtualization,An administrator needs to update an OS running on a virtual machine and wants to be able to revert to the previous state if any issues occur after the update. Which steps should be used in the vSphere Client to meet this requirement?,Right click on the VM > Clone > Clone to Virtual Machine,false,
1V0-21.20,Data Center Virtualization,An administrator needs to update an OS running on a virtual machine and wants to be able to revert to the previous state if any issues occur after the update. Which steps should be used in the vSphere Client to meet this requirement?,Right click on the VM > Migrate,true,
1V0-21.20,Data Center Virtualization,An administrator needs to update an OS running on a virtual machine and wants to be able to revert to the previous state if any issues occur after the update. Which steps should be used in the vSphere Client to meet this requirement?,Right click on the VM > Snapshots > Take Snapshot,false,
1V0-21.20,Data Center Virtualization,"An administrator notices a virtual machine named vm01 is missing from the inventory, but the configuration files can be located. Which file should the administrator click on to register the VM?",vm01.nvram,false,
1V0-21.20,Data Center Virtualization,"An administrator notices a virtual machine named vm01 is missing from the inventory, but the configuration files can be located. Which file should the administrator click on to register the VM?",vm01.vmx,true,
1V0-21.20,Data Center Virtualization,"An administrator notices a virtual machine named vm01 is missing from the inventory, but the configuration files can be located. Which file should the administrator click on to register the VM?",vm01.vmsd,false,
1V0-21.20,Data Center Virtualization,"An administrator notices a virtual machine named vm01 is missing from the inventory, but the configuration files can be located. Which file should the administrator click on to register the VM?",vm01.vmdk,false,
1V0-21.20,Data Center Virtualization,Which two characteristics describe vSphere HA? (Choose two.),"When vCenter Server experiences downtime, vSphere HA restarts VMs on unaffected hosts.",true,
1V0-21.20,Data Center Virtualization,Which two characteristics describe vSphere HA? (Choose two.),vSphere HA restarts VMs if their host becomes isolated in the management network.,true,
1V0-21.20,Data Center Virtualization,Which two characteristics describe vSphere HA? (Choose two.),"In response to datastore accessibility failures, vSphere HA restarts VMs on unaffected hosts.",false,
1V0-21.20,Data Center Virtualization,Which two characteristics describe vSphere HA? (Choose two.),vSphere HA performs load balancing across the hosts in a cluster to prevent resource contention.,false,
1V0-21.20,Data Center Virtualization,Which two characteristics describe vSphere HA? (Choose two.),"By keeping a secondary VM running at all times, vSphere HA protects VMs from data loss.",false,
1V0-21.20,Data Center Virtualization,An operator needs to take a snapshot of a VM before an upgrade. The application team needs the ability to restore the VM with a consistent state of the guest file system while keeping the VM online. How can the operator accomplish this task?,Right click VM > Migrate > Change Compute resource > Select Host > Finish,false,
1V0-21.20,Data Center Virtualization,An operator needs to take a snapshot of a VM before an upgrade. The application team needs the ability to restore the VM with a consistent state of the guest file system while keeping the VM online. How can the operator accomplish this task?,Right click VM > Power > Power Off > Actions > Compatibility > Upgrade VM Compatibility > OK,false,
1V0-21.20,Data Center Virtualization,An operator needs to take a snapshot of a VM before an upgrade. The application team needs the ability to restore the VM with a consistent state of the guest file system while keeping the VM online. How can the operator accomplish this task?,Power Off VM > right click VM > Snapshots > Take Snapshot > OK,false,
1V0-21.20,Data Center Virtualization,An operator needs to take a snapshot of a VM before an upgrade. The application team needs the ability to restore the VM with a consistent state of the guest file system while keeping the VM online. How can the operator accomplish this task?,Right click VM > Snapshots > Take Snapshot > Choose option to quiesce guest file system > OK,true,
1V0-21.20,Data Center Virtualization,Which vSphere component provides continuous availability for mission-critical virtual machines so users experience no loss of data and no interruption in service during a host failure?,vSphere Fault Tolerance,true,
1V0-21.20,Data Center Virtualization,Which vSphere component provides continuous availability for mission-critical virtual machines so users experience no loss of data and no interruption in service during a host failure?,vSphere vMotion,false,
1V0-21.20,Data Center Virtualization,Which vSphere component provides continuous availability for mission-critical virtual machines so users experience no loss of data and no interruption in service during a host failure?,vSphere Replication,false,
1V0-21.20,Data Center Virtualization,Which vSphere component provides continuous availability for mission-critical virtual machines so users experience no loss of data and no interruption in service during a host failure?,vSphere HA,false,
