"QuizTitle","Category","QuestionImgKey","QuestionText","AnswerText","IsCorrect","ImageFiles"
"Basic Systems","Systems","SK0-005_Q091","Which of the following steps in the troubleshooting theory should be performed after a solution has been implemented? (Choose two.)","Document the findings","TRUE",""
"Basic Systems","Systems","SK0-005_Q091","Which of the following steps in the troubleshooting theory should be performed after a solution has been implemented? (Choose two.)","Escalate the issue","FALSE",""
"Basic Systems","Systems","SK0-005_Q091","Which of the following steps in the troubleshooting theory should be performed after a solution has been implemented? (Choose two.)","Scope the issue","FALSE",""
"Basic Systems","Systems","SK0-005_Q091","Which of the following steps in the troubleshooting theory should be performed after a solution has been implemented? (Choose two.)","Notify the users","TRUE",""
"Basic Systems","Systems","SK0-005_Q092","A technician needs to deploy an operating system that would optimize server resources. Which of the following server installation methods would BEST meet this requirement?","Full","FALSE",""
"Basic Systems","Systems","SK0-005_Q092","A technician needs to deploy an operating system that would optimize server resources. Which of the following server installation methods would BEST meet this requirement?","Bare metal","FALSE",""
"Basic Systems","Systems","SK0-005_Q092","A technician needs to deploy an operating system that would optimize server resources. Which of the following server installation methods would BEST meet this requirement?","Core","TRUE",""
"Basic Systems","Systems","SK0-005_Q092","A technician needs to deploy an operating system that would optimize server resources. Which of the following server installation methods would BEST meet this requirement?","GUI","FALSE",""
"Basic Systems","Systems","SK0-005_Q093","A technician runs top on a dual-core server and notes the following conditions: top –- 14: 32: 27, 364 days, 14 usersload average 60.5 12.4 13.6 Which of the following actions should the administrator take?","Schedule a mandatory reboot of the server","FALSE",""
"Basic Systems","Systems","SK0-005_Q093","A technician runs top on a dual-core server and notes the following conditions: top –- 14: 32: 27, 364 days, 14 usersload average 60.5 12.4 13.6 Which of the following actions should the administrator take?","Wait for the load average to come back down on its own","FALSE",""
"Basic Systems","Systems","SK0-005_Q093","A technician runs top on a dual-core server and notes the following conditions: top –- 14: 32: 27, 364 days, 14 usersload average 60.5 12.4 13.6 Which of the following actions should the administrator take?","Identify the runaway process or processes","FALSE",""
"Basic Systems","Systems","SK0-005_Q093","A technician runs top on a dual-core server and notes the following conditions: top –- 14: 32: 27, 364 days, 14 usersload average 60.5 12.4 13.6 Which of the following actions should the administrator take?","Request that users log off the server","TRUE",""
"Basic Systems","Systems","SK0-005_Q094","A technician recently upgraded several pieces of firmware on a server. Ever since the technician rebooted the server, it no longer communicates with the network. Which of the following should the technician do FIRST to return the server to service as soon as possible?","Replace the NIC","FALSE",""
"Basic Systems","Systems","SK0-005_Q094","A technician recently upgraded several pieces of firmware on a server. Ever since the technician rebooted the server, it no longer communicates with the network. Which of the following should the technician do FIRST to return the server to service as soon as possible?","Make sure the NIC is on the HCL","FALSE",""
"Basic Systems","Systems","SK0-005_Q094","A technician recently upgraded several pieces of firmware on a server. Ever since the technician rebooted the server, it no longer communicates with the network. Which of the following should the technician do FIRST to return the server to service as soon as possible?","Reseat the NIC","FALSE",""
"Basic Systems","Systems","SK0-005_Q094","A technician recently upgraded several pieces of firmware on a server. Ever since the technician rebooted the server, it no longer communicates with the network. Which of the following should the technician do FIRST to return the server to service as soon as possible?","Downgrade the NIC firmware","TRUE",""
"Basic Systems","Systems","SK0-005_Q095","A systems administrator is performing maintenance on 12 Windows servers that are in different racks at a large datacenter. Which of the following would allow the administrator to perform maintenance on all 12 servers without having to physically be at each server? (Choose two.)","Remote desktop","TRUE",""
"Basic Systems","Systems","SK0-005_Q095","A systems administrator is performing maintenance on 12 Windows servers that are in different racks at a large datacenter. Which of the following would allow the administrator to perform maintenance on all 12 servers without having to physically be at each server? (Choose two.)","IP KVM","TRUE",""
"Basic Systems","Systems","SK0-005_Q095","A systems administrator is performing maintenance on 12 Windows servers that are in different racks at a large datacenter. Which of the following would allow the administrator to perform maintenance on all 12 servers without having to physically be at each server? (Choose two.)","A console connection","FALSE",""
"Basic Systems","Systems","SK0-005_Q095","A systems administrator is performing maintenance on 12 Windows servers that are in different racks at a large datacenter. Which of the following would allow the administrator to perform maintenance on all 12 servers without having to physically be at each server? (Choose two.)","A virtual administration console","FALSE",""
"Basic Systems","Systems","SK0-005_Q095","A systems administrator is performing maintenance on 12 Windows servers that are in different racks at a large datacenter. Which of the following would allow the administrator to perform maintenance on all 12 servers without having to physically be at each server? (Choose two.)","Remote drive access","FALSE",""
"Basic Systems","Systems","SK0-005_Q095","A systems administrator is performing maintenance on 12 Windows servers that are in different racks at a large datacenter. Which of the following would allow the administrator to perform maintenance on all 12 servers without having to physically be at each server? (Choose two.)","A crash cart","FALSE",""
"Basic Systems","Systems","SK0-005_Q096","A remote physical server is unable to communicate to the network through the available NICs, which were misconfigured. However, the server administrator is still able to configure the server remotely. Which of the following connection types is the server administrator using to access the server?","Out-of-band management","TRUE",""
"Basic Systems","Systems","SK0-005_Q096","A remote physical server is unable to communicate to the network through the available NICs, which were misconfigured. However, the server administrator is still able to configure the server remotely. Which of the following connection types is the server administrator using to access the server?","Crash cart access","FALSE",""
"Basic Systems","Systems","SK0-005_Q096","A remote physical server is unable to communicate to the network through the available NICs, which were misconfigured. However, the server administrator is still able to configure the server remotely. Which of the following connection types is the server administrator using to access the server?","Virtual administrator console","FALSE",""
"Basic Systems","Systems","SK0-005_Q096","A remote physical server is unable to communicate to the network through the available NICs, which were misconfigured. However, the server administrator is still able to configure the server remotely. Which of the following connection types is the server administrator using to access the server?","Local KVM setup","FALSE",""
"Basic Systems","Systems","SK0-005_Q096","A remote physical server is unable to communicate to the network through the available NICs, which were misconfigured. However, the server administrator is still able to configure the server remotely. Which of the following connection types is the server administrator using to access the server?","RDP connection","FALSE",""
"Basic Systems","Systems","SK0-005_Q097","A server administrator needs to create a new folder on a file server that only specific users can access. Which of the following BEST describes how the server administrator can accomplish this task?","Create a group that includes all users and assign it to an ACL.","FALSE",""
"Basic Systems","Systems","SK0-005_Q097","A server administrator needs to create a new folder on a file server that only specific users can access. Which of the following BEST describes how the server administrator can accomplish this task?","Assign individual permissions on the folder to each user.","FALSE",""
"Basic Systems","Systems","SK0-005_Q097","A server administrator needs to create a new folder on a file server that only specific users can access. Which of the following BEST describes how the server administrator can accomplish this task?","Create a group that includes all users and assign the proper permissions.","TRUE",""
"Basic Systems","Systems","SK0-005_Q097","A server administrator needs to create a new folder on a file server that only specific users can access. Which of the following BEST describes how the server administrator can accomplish this task?","Assign ownership on the folder for each user.","FALSE",""
"Basic Systems","Systems","SK0-005_Q098","Which of the following can be BEST described as the amount of time a company can afford to be down during recovery from an outage?","SLA","FALSE",""
"Basic Systems","Systems","SK0-005_Q098","Which of the following can be BEST described as the amount of time a company can afford to be down during recovery from an outage?","MTBF","FALSE",""
"Basic Systems","Systems","SK0-005_Q098","Which of the following can be BEST described as the amount of time a company can afford to be down during recovery from an outage?","RTO","TRUE",""
"Basic Systems","Systems","SK0-005_Q098","Which of the following can be BEST described as the amount of time a company can afford to be down during recovery from an outage?","MTTR","FALSE",""
"Basic Systems","Systems","SK0-005_Q099","A server is reporting a hard drive S.M.A.R.T. error. When a technician checks on the drive, however, it appears that all drives in the server are functioning normally. Which of the following is the reason for this issue?","A S.M.A.R.T. error is a predictive failure notice. The drive will fail in the near future and","FALSE",""
"Basic Systems","Systems","SK0-005_Q099","A server is reporting a hard drive S.M.A.R.T. error. When a technician checks on the drive, however, it appears that all drives in the server are functioning normally. Which of the following is the reason for this issue?","A S.M.A.R.T. error is a write operation error. It has detected that the write sent to the","FALSE",""
"Basic Systems","Systems","SK0-005_Q099","A server is reporting a hard drive S.M.A.R.T. error. When a technician checks on the drive, however, it appears that all drives in the server are functioning normally. Which of the following is the reason for this issue?","A S.M.A.R.T. error is simply a bad sector. The drive has marked the sector as bad and","TRUE",""
"Basic Systems","Systems","SK0-005_Q099","A server is reporting a hard drive S.M.A.R.T. error. When a technician checks on the drive, however, it appears that all drives in the server are functioning normally. Which of the following is the reason for this issue?","A S.M.A.R.T. error is an ECC error. Due to error checking and correcting, the drive has","FALSE",""
"Basic Systems","Systems","SK0-005_Q100","A technician is connecting a Linux server to a share on a NAS. Which of the following is the MOST appropriate native protocol to use for this task?","CIFS","TRUE",""
"Basic Systems","Systems","SK0-005_Q100","A technician is connecting a Linux server to a share on a NAS. Which of the following is the MOST appropriate native protocol to use for this task?","FTP","FALSE",""
"Basic Systems","Systems","SK0-005_Q100","A technician is connecting a Linux server to a share on a NAS. Which of the following is the MOST appropriate native protocol to use for this task?","SFTP","FALSE",""
"Basic Systems","Systems","SK0-005_Q100","A technician is connecting a Linux server to a share on a NAS. Which of the following is the MOST appropriate native protocol to use for this task?","NFS","FALSE",""
"Basic Systems","Systems","SK0-005_Q101","A technician is trying to determine the reason why a Linux server is not communicating on a network. The returned network configuration is as follows: eth0: flags=4163<UP, BROADCAST,RUNNING,MULTICAST> mtu 1500 inet 127.0.0.1 network 255.255.0.0 broadcast 127.0.0.1 Which of the following BEST describes what is happening?","The server is configured to use DHCP on a network that has multiple scope options","FALSE",""
"Basic Systems","Systems","SK0-005_Q101","A technician is trying to determine the reason why a Linux server is not communicating on a network. The returned network configuration is as follows: eth0: flags=4163<UP, BROADCAST,RUNNING,MULTICAST> mtu 1500 inet 127.0.0.1 network 255.255.0.0 broadcast 127.0.0.1 Which of the following BEST describes what is happening?","The server is configured to use DHCP, but the DHCP server is sending an incorrect","TRUE",""
"Basic Systems","Systems","SK0-005_Q101","A technician is trying to determine the reason why a Linux server is not communicating on a network. The returned network configuration is as follows: eth0: flags=4163<UP, BROADCAST,RUNNING,MULTICAST> mtu 1500 inet 127.0.0.1 network 255.255.0.0 broadcast 127.0.0.1 Which of the following BEST describes what is happening?","The server is configured to use DHCP on a network that does not have a DHCP server","FALSE",""
"Basic Systems","Systems","SK0-005_Q101","A technician is trying to determine the reason why a Linux server is not communicating on a network. The returned network configuration is as follows: eth0: flags=4163<UP, BROADCAST,RUNNING,MULTICAST> mtu 1500 inet 127.0.0.1 network 255.255.0.0 broadcast 127.0.0.1 Which of the following BEST describes what is happening?","The server is configured to use DHCP, but the DHCP server is sending an incorrect","FALSE",""
"Basic Systems","Systems","SK0-005_Q102","A systems administrator is preparing to install two servers in a single rack. The administrator is concerned that having both servers in one rack will increase the chance of power issues due to the increased load. Which of the following should the administrator implement FIRST to address the issue?","Separate circuits","FALSE",""
"Basic Systems","Systems","SK0-005_Q102","A systems administrator is preparing to install two servers in a single rack. The administrator is concerned that having both servers in one rack will increase the chance of power issues due to the increased load. Which of the following should the administrator implement FIRST to address the issue?","An uninterruptible power supply","FALSE",""
"Basic Systems","Systems","SK0-005_Q102","A systems administrator is preparing to install two servers in a single rack. The administrator is concerned that having both servers in one rack will increase the chance of power issues due to the increased load. Which of the following should the administrator implement FIRST to address the issue?","Increased PDU capacity","TRUE",""
"Basic Systems","Systems","SK0-005_Q102","A systems administrator is preparing to install two servers in a single rack. The administrator is concerned that having both servers in one rack will increase the chance of power issues due to the increased load. Which of the following should the administrator implement FIRST to address the issue?","Redundant power supplies","FALSE",""
"Basic Systems","Systems","SK0-005_Q103","A storage administrator is investigating an issue with a failed hard drive. A technician replaced the drive in the storage array; however, there is still an issue with the logical volume. Which of the following best describes the NEXT step that should be completed to restore the volume?","Initialize the volume","FALSE",""
"Basic Systems","Systems","SK0-005_Q103","A storage administrator is investigating an issue with a failed hard drive. A technician replaced the drive in the storage array; however, there is still an issue with the logical volume. Which of the following best describes the NEXT step that should be completed to restore the volume?","Format the volume","FALSE",""
"Basic Systems","Systems","SK0-005_Q103","A storage administrator is investigating an issue with a failed hard drive. A technician replaced the drive in the storage array; however, there is still an issue with the logical volume. Which of the following best describes the NEXT step that should be completed to restore the volume?","Replace the volume","FALSE",""
"Basic Systems","Systems","SK0-005_Q103","A storage administrator is investigating an issue with a failed hard drive. A technician replaced the drive in the storage array; however, there is still an issue with the logical volume. Which of the following best describes the NEXT step that should be completed to restore the volume?","Rebuild the volume","TRUE",""
"Basic Systems","Systems","SK0-005_Q104","A DHCP server is configured to issue IP addresses. Client machines have successfully obtained an IP address. However, when testing, users are unable to browse the Internet. Which of the following might be the MOST likely cause?","The DHCP server is unable to communicate with the DNS server.","FALSE",""
"Basic Systems","Systems","SK0-005_Q104","A DHCP server is configured to issue IP addresses. Client machines have successfully obtained an IP address. However, when testing, users are unable to browse the Internet. Which of the following might be the MOST likely cause?","DNS configuration on the DHCP server is missing.","TRUE",""
"Basic Systems","Systems","SK0-005_Q104","A DHCP server is configured to issue IP addresses. Client machines have successfully obtained an IP address. However, when testing, users are unable to browse the Internet. Which of the following might be the MOST likely cause?","The client machines are not members of the domain.","FALSE",""
"Basic Systems","Systems","SK0-005_Q104","A DHCP server is configured to issue IP addresses. Client machines have successfully obtained an IP address. However, when testing, users are unable to browse the Internet. Which of the following might be the MOST likely cause?","The DHCP server ran out of IP addresses.","FALSE",""
"Basic Systems","Systems","SK0-005_Q105","A server administrator needs to check remotely for unnecessary running services across 12 servers. Which of the following tools should the administrator use?","DLP","FALSE",""
"Basic Systems","Systems","SK0-005_Q105","A server administrator needs to check remotely for unnecessary running services across 12 servers. Which of the following tools should the administrator use?","A port scanner","TRUE",""
"Basic Systems","Systems","SK0-005_Q105","A server administrator needs to check remotely for unnecessary running services across 12 servers. Which of the following tools should the administrator use?","Anti-malware","FALSE",""
"Basic Systems","Systems","SK0-005_Q105","A server administrator needs to check remotely for unnecessary running services across 12 servers. Which of the following tools should the administrator use?","A sniffer","FALSE",""
"Basic Systems","Systems","SK0-005_Q106","A systems administrator is trying to run a program on the server to query the database. When attempting to launch the program, the screen flashes and the program closes. Which of the following should the technician do to get the program to open correctly? (Choose two.)","Launch the program running as the administrator.","TRUE",""
"Basic Systems","Systems","SK0-005_Q106","A systems administrator is trying to run a program on the server to query the database. When attempting to launch the program, the screen flashes and the program closes. Which of the following should the technician do to get the program to open correctly? (Choose two.)","Check HIPS logs to see if the application is blocked.","TRUE",""
"Basic Systems","Systems","SK0-005_Q106","A systems administrator is trying to run a program on the server to query the database. When attempting to launch the program, the screen flashes and the program closes. Which of the following should the technician do to get the program to open correctly? (Choose two.)","Log on to the server as the backup administrator.","FALSE",""
"Basic Systems","Systems","SK0-005_Q106","A systems administrator is trying to run a program on the server to query the database. When attempting to launch the program, the screen flashes and the program closes. Which of the following should the technician do to get the program to open correctly? (Choose two.)","Log on to the server as the database administrator.","FALSE",""
"Basic Systems","Systems","SK0-005_Q106","A systems administrator is trying to run a program on the server to query the database. When attempting to launch the program, the screen flashes and the program closes. Which of the following should the technician do to get the program to open correctly? (Choose two.)","Stop the database and restart the server.","FALSE",""
"Basic Systems","Systems","SK0-005_Q107","A technician is unable to access a server’s package repository internally or externally. Which of the following are the MOST likely reasons? (Choose two.)","The server has an architecture mismatch","TRUE",""
"Basic Systems","Systems","SK0-005_Q107","A technician is unable to access a server’s package repository internally or externally. Which of the following are the MOST likely reasons? (Choose two.)","The system time is not synchronized","TRUE",""
"Basic Systems","Systems","SK0-005_Q107","A technician is unable to access a server’s package repository internally or externally. Which of the following are the MOST likely reasons? (Choose two.)","The technician does not have sufficient privileges","FALSE",""
"Basic Systems","Systems","SK0-005_Q107","A technician is unable to access a server’s package repository internally or externally. Which of the following are the MOST likely reasons? (Choose two.)","The external firewall is blocking access","FALSE",""
"Basic Systems","Systems","SK0-005_Q107","A technician is unable to access a server’s package repository internally or externally. Which of the following are the MOST likely reasons? (Choose two.)","The default gateway is incorrect","FALSE",""
"Basic Systems","Systems","SK0-005_Q107","A technician is unable to access a server’s package repository internally or externally. Which of the following are the MOST likely reasons? (Choose two.)","The local system log file is full","FALSE",""
"Basic Systems","Systems","SK0-005_Q108","Which of the following allows for a connection of devices to both sides inside of a blade enclosure?","Midplane","TRUE",""
"Basic Systems","Systems","SK0-005_Q108","Which of the following allows for a connection of devices to both sides inside of a blade enclosure?","Active backplane","FALSE",""
"Basic Systems","Systems","SK0-005_Q108","Which of the following allows for a connection of devices to both sides inside of a blade enclosure?","Passive backplane","FALSE",""
"Basic Systems","Systems","SK0-005_Q108","Which of the following allows for a connection of devices to both sides inside of a blade enclosure?","Management module","FALSE",""
"Basic Systems","Systems","SK0-005_Q110","The administrator returns to the switch and notices an amber link light on the port where the server is connected. Which of the following is the MOST likely reason for the lack of network connectivity?","Network port security","FALSE",""
"Basic Systems","Systems","SK0-005_Q110","The administrator returns to the switch and notices an amber link light on the port where the server is connected. Which of the following is the MOST likely reason for the lack of network connectivity?","An improper VLAN configuration","FALSE",""
"Basic Systems","Systems","SK0-005_Q110","The administrator returns to the switch and notices an amber link light on the port where the server is connected. Which of the following is the MOST likely reason for the lack of network connectivity?","A misconfigured DHCP server","FALSE",""
"Basic Systems","Systems","SK0-005_Q110","The administrator returns to the switch and notices an amber link light on the port where the server is connected. Which of the following is the MOST likely reason for the lack of network connectivity?","A misconfigured NIC on the server","TRUE",""
"Basic Systems","Systems","SK0-005_Q111","A company uses a hot-site, disaster-recovery model. Which of the following types of data replication is required?","Asynchronous","FALSE",""
"Basic Systems","Systems","SK0-005_Q111","A company uses a hot-site, disaster-recovery model. Which of the following types of data replication is required?","Incremental","TRUE",""
"Basic Systems","Systems","SK0-005_Q111","A company uses a hot-site, disaster-recovery model. Which of the following types of data replication is required?","Application consistent","FALSE",""
"Basic Systems","Systems","SK0-005_Q111","A company uses a hot-site, disaster-recovery model. Which of the following types of data replication is required?","Constant","FALSE",""
"Basic Systems","Systems","SK0-005_Q112","A server administrator is creating a new server that will be used to house customer sales records. Which of the following roles will MOST likely be installed on the server?","Print","FALSE",""
"Basic Systems","Systems","SK0-005_Q112","A server administrator is creating a new server that will be used to house customer sales records. Which of the following roles will MOST likely be installed on the server?","File","FALSE",""
"Basic Systems","Systems","SK0-005_Q112","A server administrator is creating a new server that will be used to house customer sales records. Which of the following roles will MOST likely be installed on the server?","Database","TRUE",""
"Basic Systems","Systems","SK0-005_Q112","A server administrator is creating a new server that will be used to house customer sales records. Which of the following roles will MOST likely be installed on the server?","Messaging","FALSE",""
"Basic Systems","Systems","SK0-005_Q113","A server administrator is deploying a UPS at a datacenter and notices the device is making an audible beep every few seconds. Which of the following is the MOST likely cause?","The battery cable is disconnected","FALSE",""
"Basic Systems","Systems","SK0-005_Q113","A server administrator is deploying a UPS at a datacenter and notices the device is making an audible beep every few seconds. Which of the following is the MOST likely cause?","The device is plugged into the wrong outlet","FALSE",""
"Basic Systems","Systems","SK0-005_Q113","A server administrator is deploying a UPS at a datacenter and notices the device is making an audible beep every few seconds. Which of the following is the MOST likely cause?","The battery is faulty","TRUE",""
"Basic Systems","Systems","SK0-005_Q113","A server administrator is deploying a UPS at a datacenter and notices the device is making an audible beep every few seconds. Which of the following is the MOST likely cause?","The serial cable is not connected","FALSE",""
"Basic Systems","Systems","SK0-005_Q114","A server technician is installing a new server OS on legacy server hardware. Which of the following should the technician do FIRST to ensure the OS will work as intended?","Consult the HCL to ensure everything is supported","TRUE",""
"Basic Systems","Systems","SK0-005_Q114","A server technician is installing a new server OS on legacy server hardware. Which of the following should the technician do FIRST to ensure the OS will work as intended?","Migrate the physical server to a virtual server","FALSE",""
"Basic Systems","Systems","SK0-005_Q114","A server technician is installing a new server OS on legacy server hardware. Which of the following should the technician do FIRST to ensure the OS will work as intended?","Low-level format the hard drives to ensure there is no old data remaining","FALSE",""
"Basic Systems","Systems","SK0-005_Q114","A server technician is installing a new server OS on legacy server hardware. Which of the following should the technician do FIRST to ensure the OS will work as intended?","Make sure the case and the fans are free from dust to ensure proper cooling","FALSE",""
"Basic Systems","Systems","SK0-005_Q115","An administrator is researching the upcoming licensing software requirements for an application that usually requires very little technical support. Which of the following licensing models would be the LOWEST cost Solution?","Open-source","TRUE",""
"Basic Systems","Systems","SK0-005_Q115","An administrator is researching the upcoming licensing software requirements for an application that usually requires very little technical support. Which of the following licensing models would be the LOWEST cost Solution?","Per CPU socket","FALSE",""
"Basic Systems","Systems","SK0-005_Q115","An administrator is researching the upcoming licensing software requirements for an application that usually requires very little technical support. Which of the following licensing models would be the LOWEST cost Solution?","Per CPU core","FALSE",""
"Basic Systems","Systems","SK0-005_Q115","An administrator is researching the upcoming licensing software requirements for an application that usually requires very little technical support. Which of the following licensing models would be the LOWEST cost Solution?","Enterprise agreement","FALSE",""
"Basic Systems","Systems","SK0-005_Q116","Which of the following commands should a systems administrator use to create a batch script to map multiple shares?","nbtstat","FALSE",""
"Basic Systems","Systems","SK0-005_Q116","Which of the following commands should a systems administrator use to create a batch script to map multiple shares?","net use","TRUE",""
"Basic Systems","Systems","SK0-005_Q116","Which of the following commands should a systems administrator use to create a batch script to map multiple shares?","tracert","FALSE",""
"Basic Systems","Systems","SK0-005_Q116","Which of the following commands should a systems administrator use to create a batch script to map multiple shares?","netstat","FALSE",""
"Basic Systems","Systems","SK0-005_Q117","An administrator is troubleshooting a failure in the datacenter in which a server shut down/powered off when utility power was lost. The server had redundant power supplies. Which of the following is the MOST likely cause of this failure?","The UPS batteries were overcharged","FALSE",""
"Basic Systems","Systems","SK0-005_Q117","An administrator is troubleshooting a failure in the datacenter in which a server shut down/powered off when utility power was lost. The server had redundant power supplies. Which of the following is the MOST likely cause of this failure?","Redundant power supplies require 220V power","FALSE",""
"Basic Systems","Systems","SK0-005_Q117","An administrator is troubleshooting a failure in the datacenter in which a server shut down/powered off when utility power was lost. The server had redundant power supplies. Which of the following is the MOST likely cause of this failure?","Both power supplies were connected to the same power feed","TRUE",""
"Basic Systems","Systems","SK0-005_Q117","An administrator is troubleshooting a failure in the datacenter in which a server shut down/powered off when utility power was lost. The server had redundant power supplies. Which of the following is the MOST likely cause of this failure?","The power supplies were not cross-connected","FALSE",""
"Basic Systems","Systems","SK0-005_Q118","Which of the following refers to the requirements that dictate when to delete data backups?","Retention policies","TRUE",""
"Basic Systems","Systems","SK0-005_Q118","Which of the following refers to the requirements that dictate when to delete data backups?","Cloud security impact","FALSE",""
"Basic Systems","Systems","SK0-005_Q118","Which of the following refers to the requirements that dictate when to delete data backups?","Off-site storage","FALSE",""
"Basic Systems","Systems","SK0-005_Q118","Which of the following refers to the requirements that dictate when to delete data backups?","Life-cycle management","FALSE",""
"Basic Systems","Systems","SK0-005_Q119","A server administrator has a system requirement to install the virtual OS on bare metal hardware. Which of the following hypervisor virtualization technologies should the administrator use to BEST meet the system requirements? (Choose two.)","Host","FALSE",""
"Basic Systems","Systems","SK0-005_Q119","A server administrator has a system requirement to install the virtual OS on bare metal hardware. Which of the following hypervisor virtualization technologies should the administrator use to BEST meet the system requirements? (Choose two.)","Template","FALSE",""
"Basic Systems","Systems","SK0-005_Q119","A server administrator has a system requirement to install the virtual OS on bare metal hardware. Which of the following hypervisor virtualization technologies should the administrator use to BEST meet the system requirements? (Choose two.)","Clone","FALSE",""
"Basic Systems","Systems","SK0-005_Q119","A server administrator has a system requirement to install the virtual OS on bare metal hardware. Which of the following hypervisor virtualization technologies should the administrator use to BEST meet the system requirements? (Choose two.)","Type 1","TRUE",""
"Basic Systems","Systems","SK0-005_Q119","A server administrator has a system requirement to install the virtual OS on bare metal hardware. Which of the following hypervisor virtualization technologies should the administrator use to BEST meet the system requirements? (Choose two.)","Type 2","FALSE",""
"Basic Systems","Systems","SK0-005_Q119","A server administrator has a system requirement to install the virtual OS on bare metal hardware. Which of the following hypervisor virtualization technologies should the administrator use to BEST meet the system requirements? (Choose two.)","Guest","TRUE",""
"Basic Systems","Systems","SK0-005_Q120","A technician is troubleshooting a server issue. Which of the following should the technician do to ensure the solution can be duplicated in the future?","Verify system functionality and implement preventive measures","FALSE",""
"Basic Systems","Systems","SK0-005_Q120","A technician is troubleshooting a server issue. Which of the following should the technician do to ensure the solution can be duplicated in the future?","Document the findings, actions, and outcomes throughout the process","TRUE",""
"Basic Systems","Systems","SK0-005_Q120","A technician is troubleshooting a server issue. Which of the following should the technician do to ensure the solution can be duplicated in the future?","Determine if there is a common element or symptom","FALSE",""
"Basic Systems","Systems","SK0-005_Q120","A technician is troubleshooting a server issue. Which of the following should the technician do to ensure the solution can be duplicated in the future?","Notify the impacted users before implementing any changes","FALSE",""
"Basic Systems","Systems","SK0-005_Q121","Which of the following ensures a secondary network path is available if the primary connection fails?","Link aggregation","TRUE",""
"Basic Systems","Systems","SK0-005_Q121","Which of the following ensures a secondary network path is available if the primary connection fails?","Most recently used","FALSE",""
"Basic Systems","Systems","SK0-005_Q121","Which of the following ensures a secondary network path is available if the primary connection fails?","Heartbeat","FALSE",""
"Basic Systems","Systems","SK0-005_Q121","Which of the following ensures a secondary network path is available if the primary connection fails?","Fault tolerance","FALSE",""
"Basic Systems","Systems","SK0-005_Q122","A developer is creating a web application that will contain five web nodes. The developer's main goal is to ensure the application is always available to the end users. Which of the following should the developer use when designing the web application?","Round robin","TRUE",""
"Basic Systems","Systems","SK0-005_Q122","A developer is creating a web application that will contain five web nodes. The developer's main goal is to ensure the application is always available to the end users. Which of the following should the developer use when designing the web application?","Link aggregation","FALSE",""
"Basic Systems","Systems","SK0-005_Q122","A developer is creating a web application that will contain five web nodes. The developer's main goal is to ensure the application is always available to the end users. Which of the following should the developer use when designing the web application?","Network address translation","FALSE",""
"Basic Systems","Systems","SK0-005_Q122","A developer is creating a web application that will contain five web nodes. The developer's main goal is to ensure the application is always available to the end users. Which of the following should the developer use when designing the web application?","Bridged networking","FALSE",""
"Basic Systems","Systems","SK0-005_Q123","Which of the following is the MOST secure method to access servers located in remote branch offices?","Use an MFA out-of-band solution","TRUE",""
"Basic Systems","Systems","SK0-005_Q123","Which of the following is the MOST secure method to access servers located in remote branch offices?","Use a Telnet connection","FALSE",""
"Basic Systems","Systems","SK0-005_Q123","Which of the following is the MOST secure method to access servers located in remote branch offices?","Use a password complexity policy","FALSE",""
"Basic Systems","Systems","SK0-005_Q123","Which of the following is the MOST secure method to access servers located in remote branch offices?","Use a role-based access policy","FALSE",""
"Basic Systems","Systems","SK0-005_Q124","A server administrator is installing a new server that uses 40Gb network connectivity. The administrator needs to find the proper cables to connect the server to the switch. Which of the following connectors should the administrator use?","SFP+","FALSE",""
"Basic Systems","Systems","SK0-005_Q124","A server administrator is installing a new server that uses 40Gb network connectivity. The administrator needs to find the proper cables to connect the server to the switch. Which of the following connectors should the administrator use?","GBIC","FALSE",""
"Basic Systems","Systems","SK0-005_Q124","A server administrator is installing a new server that uses 40Gb network connectivity. The administrator needs to find the proper cables to connect the server to the switch. Which of the following connectors should the administrator use?","SFP","FALSE",""
"Basic Systems","Systems","SK0-005_Q124","A server administrator is installing a new server that uses 40Gb network connectivity. The administrator needs to find the proper cables to connect the server to the switch. Which of the following connectors should the administrator use?","QSFP+","TRUE",""
"Basic Systems","Systems","SK0-005_Q125","A technician is laying out a file system on a new Linux server. Which of the following tools would work BEST to allow the technician to increase a partition's size in the future without reformatting it?","LVM","TRUE",""
"Basic Systems","Systems","SK0-005_Q125","A technician is laying out a file system on a new Linux server. Which of the following tools would work BEST to allow the technician to increase a partition's size in the future without reformatting it?","DiskPart","FALSE",""
"Basic Systems","Systems","SK0-005_Q125","A technician is laying out a file system on a new Linux server. Which of the following tools would work BEST to allow the technician to increase a partition's size in the future without reformatting it?","fdisk","FALSE",""
"Basic Systems","Systems","SK0-005_Q125","A technician is laying out a file system on a new Linux server. Which of the following tools would work BEST to allow the technician to increase a partition's size in the future without reformatting it?","Format","FALSE",""
"Basic Systems","Systems","SK0-005_Q126","Which of the following should be placed at the top of a Bash script to ensure it can be executed?","bash","FALSE",""
"Basic Systems","Systems","SK0-005_Q126","Which of the following should be placed at the top of a Bash script to ensure it can be executed?","!execute","FALSE",""
"Basic Systems","Systems","SK0-005_Q126","Which of the following should be placed at the top of a Bash script to ensure it can be executed?","#!","TRUE",""
"Basic Systems","Systems","SK0-005_Q126","Which of the following should be placed at the top of a Bash script to ensure it can be executed?","@echo off","FALSE",""
